rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
11,672960,Kazuma Okamoto,TOR,NYM,2026-06-29T23:07:00Z,Scheduled,4,Sean Manaea,640455,L,60.3,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",59.2,37.8,51.4,90.4,78.0,87.0,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 8.1 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.6,50.0,92.0,102.8169,0.448,0.226,0.329,73.2,36.5,51.6,31.3,19.0,0.228,7.99,40.22,88.61,0.3996,0.1547,24.27,58 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,54,0,75,Rogers Centre,
12,679529,Spencer Torkelson,DET,NYY,2026-06-29T23:05:00Z,Scheduled,5,Ryan Weathers,677960,L,60.2,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",51.3,56.0,61.7,81.9,78.0,41.2,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,22,1,"Last 7 games: 6/22, 1 HR","platoon edge; pitcher baseline 11.1% barrel, 13.3 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.71,44.33,90.06,100.5358,0.4217,0.2027,0.3242,72.93,23.39,47.35,35.76,18.4,0.209,11.07,42.41,89.53,0.4467,0.1995,28.98,165 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,68,0,76,Yankee Stadium,
13,696100,Hunter Goodman,COL,MIA,2026-06-30T00:40:00Z,Scheduled,3,Sandy Alcantara,645261,R,60.2,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Good Environment, Premium Lineup Spot, Hot Hitter/Streak",61.9,33.5,71.7,92.1,50.0,71.6,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 6.6% barrel, 15.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,16.05,46.9,91.22,103.0039,0.473,0.2378,0.3282,75.03,49.91,48.91,32.69,26.8,0.2777,6.64,38.28,88.74,0.3926,0.1323,24.1,350 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,22,0,87,Coors Field,
14,592518,Manny Machado,SD,CHC,2026-06-30T00:05:00Z,Scheduled,3,Shota Imanaga,684007,L,60.1,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",48.3,56.9,49.3,92.1,78.0,64.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.2% barrel, 23.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.01,45.97,91.01,101.8061,0.4397,0.196,0.3284,74.57,43.98,40.85,26.47,18.6,0.1983,11.18,39.16,89.16,0.427,0.201,35.72,332 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,77,0,76,Wrigley Field,
15,677800,Wilyer Abreu,BOS,WSH,2026-06-29T23:10:00Z,Scheduled,3,Miles Mikolas,571945,R,59.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",50.3,58.8,48.7,92.1,80.0,26.4,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,1,"Last 7 games: 4/23, 1 HR","platoon edge; pitcher baseline 10.5% barrel, 19.9 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,11.74,42.31,90.1,100.8933,0.4631,0.211,0.3378,73.82,38.38,37.62,37.66,13.6,0.1849,10.46,40.96,89.51,0.4906,0.2207,28.21,83 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,59,3,75,Fenway Park,
16,665487,Fernando Tatis,SD,CHC,2026-06-30T00:05:00Z,Scheduled,1,Shota Imanaga,684007,L,59.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",50.4,56.9,49.3,88.7,78.0,44.8,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,1,"Last 7 games: 8/27, 1 HR","platoon edge; pitcher baseline 11.2% barrel, 23.3 HR allowed",EV profile; pitcher allows elevated contact,10.86,52.78,92.32,104.1953,0.4551,0.1694,0.3623,75.19,55.65,30.46,21.31,9.6,0.1115,11.18,39.16,89.16,0.427,0.201,35.72,332 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,77,0,76,Wrigley Field,
17,669065,Kyle Stowers,MIA,COL,2026-06-30T00:40:00Z,Scheduled,3,,,,59.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Good Environment, Premium Lineup Spot",55.8,41.2,71.7,92.1,60.0,40.7,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.01,52.07,90.75,102.6669,0.4572,0.2132,0.3393,74.93,50.65,46.27,28.0,13.1,0.2098,,,,,,,350 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,22,0,87,Coors Field,
18,575929,Willson Contreras,BOS,WSH,2026-06-29T23:10:00Z,Scheduled,4,Miles Mikolas,571945,R,59.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",56.6,58.8,48.7,90.4,50.0,40.7,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","same-side matchup; pitcher baseline 10.5% barrel, 19.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.62,46.55,90.32,102.9491,0.4915,0.2303,0.3706,76.49,66.79,44.91,26.39,17.9,0.2264,10.46,40.96,89.51,0.4906,0.2207,28.21,83 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,59,3,75,Fenway Park,
19,678246,Miguel Vargas,CWS,BAL,2026-06-29T22:35:00Z,Scheduled,2,Shane Baz,669358,R,59.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",55.3,43.3,51.6,95.5,50.0,99.5,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,24,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 14.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.9,43.86,89.98,100.4901,0.5092,0.2424,0.3792,73.12,35.22,42.6,35.66,18.1,0.2237,8.45,40.24,89.84,0.4112,0.1577,24.8,163 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.2840&lon=-76.6217,79,10,78,Oriole Park at Camden Yards,
20,621439,Byron Buxton,MIN,HOU,2026-06-30T00:10:00Z,Scheduled,2,Peter Lambert,663567,R,59.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",69.9,31.5,60.1,95.5,50.0,34.2,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,31,1,"Last 7 games: 7/31, 1 HR","same-side matchup; pitcher baseline 6.4% barrel, 7.0 HR allowed",fly-ball profile; pitcher allows elevated contact,18.26,49.25,91.17,102.4991,0.5161,0.2667,0.3507,74.44,43.5,48.03,36.24,28.0,0.2996,6.4,38.8,88.7,0.346,0.135,33.0,154 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,72,0,86,Daikin Park,
