rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
11,663886,Tyler Stephenson,CIN,LAD,2026-09-09T02:10:00Z,Pre-Game,4,Tarik Skubal,669373,L,57.3,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",50.2,28.0,76.1,94.9,78.0,52.0,50.0,,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 13.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.03,46.05,90.85,100.4278,0.4326,0.2005,0.3257,70.45,6.93,37.43,33.29,14.4,0.1795,7.47,35.38,86.94,0.3412,0.1191,25.55,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,40,1,91,UNIQLO Field at Dodger Stadium,,,,,,,,,,,
12,518692,Freddie Freeman,LAD,CIN,2026-09-09T02:10:00Z,Pre-Game,4,Nick Lodolo,666157,L,56.8,Longshot,Watch List,"Good Environment, Premium Lineup Spot",40.3,52.2,76.1,94.9,50.0,37.8,50.0,,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,20,1,"Last 7 games: 5/20, 1 HR","same-side matchup; pitcher baseline 9.5% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.86,42.69,89.92,100.2551,0.474,0.1874,0.3647,70.08,8.12,36.26,27.35,18.4,0.1727,9.46,40.99,89.99,0.4625,0.1851,26.47,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,40,1,91,UNIQLO Field at Dodger Stadium,,,,,,,,,,,
13,665487,Fernando Tatis Jr.,SD,WSH,2026-09-09T01:40:00Z,Pre-Game,1,Riley Cornelio,683000,R,56.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",57.3,36.2,46.1,93.2,50.0,83.6,50.0,,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 9.5% barrel, 2.0 HR allowed",EV profile; pitcher allows elevated contact,12.19,53.48,93.02,104.4664,0.4901,0.2002,0.3735,75.65,57.91,34.8,22.08,21.5,0.1703,9.5,47.6,87.5,0.304,0.107,31.7,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,50,4,89,Petco Park,,,,,,,,,,,
14,646240,Rafael Devers,SF,STL,2026-09-09T01:45:00Z,Pre-Game,2,Quinn Mathews,687273,L,56.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",61.8,13.8,60.3,100.0,50.0,100.0,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,26,5,Hot streak: 5 HR in last 7 games,"same-side matchup; pitcher baseline 1.3% barrel, 1.0 HR allowed",EV profile; pitcher fly-ball pressure modest,13.55,53.09,93.22,103.351,0.4772,0.2364,0.3495,71.81,20.79,34.33,33.88,35.0,0.2515,1.3,34.7,88.7,0.303,0.074,25.3,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,54,0,78,Oracle Park,,,,,,,,,,,
15,571970,Max Muncy,LAD,KC,2026-09-09T02:10:00Z,Pre-Game,8,Nick Lodolo,666157,L,56.0,Longshot,Watch List,"Strong Barrel, Good Environment",56.0,52.2,76.1,52.4,50.0,26.1,66.5,100.0,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,17,0,"Last 7 games: 5/17, 0 HR","same-side matchup; pitcher baseline 9.5% barrel, 17.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.25,47.79,90.67,101.321,0.4774,0.2366,0.3579,71.31,14.62,52.41,35.44,23.9,0.2347,9.46,40.99,89.99,0.4625,0.1851,26.47,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,40,1,91,UNIQLO Field at Dodger Stadium,,19.2,0.333,92,4,39,57.1,19,8.85,4,Dodger +19; elite sheet line vs Cameron LHH split
16,553993,Eugenio Suárez,CIN,LAD,2026-09-09T02:10:00Z,Pre-Game,5,Tarik Skubal,669373,L,55.2,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge, Hot Hitter/Streak",43.0,28.0,76.1,86.4,78.0,77.9,50.0,,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,22,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 13.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.41,39.41,88.94,100.0819,0.3874,0.1876,0.299,72.09,22.58,47.33,34.39,30.1,0.2399,7.47,35.38,86.94,0.3412,0.1191,25.55,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,40,1,91,UNIQLO Field at Dodger Stadium,,,,,,,,,,,
17,592626,Joc Pederson,TEX,SEA,2026-09-09T01:40:00Z,Pre-Game,1,Bryce Miller,682243,R,54.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",50.0,41.4,34.9,93.2,80.0,61.5,50.0,,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,14,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.9% barrel, 17.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.83,49.21,91.97,102.0208,0.4301,0.195,0.3346,72.53,25.41,42.97,30.8,20.2,0.2191,7.93,37.47,88.83,0.3989,0.1624,31.65,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,59,0,71,T-Mobile Park,,,,,,,,,,,
18,676475,Alec Burleson,STL,PHI,2026-09-09T01:45:00Z,Pre-Game,3,Landen Roupp,694738,R,54.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.7,22.6,60.3,96.6,80.0,29.4,58.7,89.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,31,1,"Last 7 games: 6/31, 1 HR","platoon edge; pitcher baseline 6.2% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.62,47.69,91.7,101.9557,0.5081,0.2228,0.3653,73.21,34.28,44.1,27.75,20.8,0.1795,6.17,31.25,86.79,0.3611,0.126,23.36,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,54,0,78,Oracle Park,,18.3,0.244,94,8,123,27.3,6,6.35,9,"Strong LHH sheet, Busch heat/wind, Painter LHH split"
19,592518,Manny Machado,SD,WSH,2026-09-09T01:40:00Z,Pre-Game,3,Riley Cornelio,683000,R,54.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",49.4,36.2,46.1,96.6,50.0,81.2,50.0,,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.5% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.87,47.02,91.22,101.9811,0.4516,0.1946,0.3428,74.64,44.51,39.31,27.94,26.3,0.1899,9.5,47.6,87.5,0.304,0.107,31.7,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,50,4,89,Petco Park,,,,,,,,,,,
20,805811,Bryce Eldridge,SF,STL,2026-09-09T01:45:00Z,Pre-Game,3,Quinn Mathews,687273,L,54.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",68.0,13.8,60.3,96.6,50.0,25.8,50.0,,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,0,"Last 7 games: 7/24, 0 HR","same-side matchup; pitcher baseline 1.3% barrel, 1.0 HR allowed",EV profile; pitcher fly-ball pressure modest,15.34,57.04,93.36,103.2515,0.4771,0.2428,0.3587,72.86,28.01,37.57,36.84,10.5,0.1518,1.3,34.7,88.7,0.303,0.074,25.3,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,54,0,78,Oracle Park,,,,,,,,,,,
21,680869,Zack Gelof,ATH,TOR,2026-09-09T01:40:00Z,Pre-Game,3,José Soriano,667755,R,53.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",40.6,36.2,61.4,96.6,50.0,82.0,50.0,,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,30,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.4% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.4,44.05,88.87,99.7573,0.3823,0.1781,0.2841,73.29,27.5,39.6,28.5,12.5,0.1771,7.41,40.92,89.58,0.3831,0.1369,18.61,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,19,0,94,Sutter Health Park,,,,,,,,,,,
22,669242,Tommy Edman,LAD,CIN,2026-09-09T02:10:00Z,Pre-Game,1,Nick Lodolo,666157,L,53.5,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",22.8,50.3,76.1,93.2,75.0,53.6,50.0,,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,31,1,Contact streak: 11/31 over last 7 games,"switch hitter; pitcher baseline 9.5% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.2,36.82,88.16,99.1998,0.3816,0.1188,0.3168,70.59,13.23,43.02,27.2,8.1,0.1458,9.46,40.99,89.99,0.4625,0.1851,26.47,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,40,1,91,UNIQLO Field at Dodger Stadium,,,,,,,,,,,
23,701538,Jackson Merrill,SD,WSH,2026-09-09T01:40:00Z,Pre-Game,5,Riley Cornelio,683000,R,53.3,Longshot,Watch List,"Strong Barrel, Platoon Edge",52.7,36.2,46.1,86.4,80.0,24.0,50.0,,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,0,"Last 7 games: 7/25, 0 HR","platoon edge; pitcher baseline 9.5% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.3,46.47,90.75,101.0257,0.4823,0.2186,0.3428,72.88,27.26,37.21,29.85,20.2,0.1797,9.5,47.6,87.5,0.304,0.107,31.7,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,50,4,89,Petco Park,,,,,,,,,,,
24,607043,Brandon Nimmo,TEX,SEA,2026-09-09T01:40:00Z,Pre-Game,4,Bryce Miller,682243,R,52.8,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",47.7,41.4,34.9,94.9,80.0,28.2,50.0,,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,0,"Last 7 games: 8/26, 0 HR","platoon edge; pitcher baseline 7.9% barrel, 17.0 HR allowed",EV profile; pitcher allows elevated contact,9.5,50.9,92.18,102.0812,0.4526,0.1831,0.3434,72.34,27.67,33.52,25.77,17.3,0.1593,7.93,37.47,88.83,0.3989,0.1624,31.65,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,59,0,71,T-Mobile Park,,,,,,,,,,,
25,672960,Kazuma Okamoto,TOR,BOS,2026-09-09T01:40:00Z,Pre-Game,6,Jack Perkins,678022,R,52.7,Longshot,Watch List,Strong Barrel,52.5,39.5,61.4,76.2,50.0,64.8,15.2,52.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.9% barrel, 13.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,13.4,44.2,90.6,101.3431,0.438,0.217,0.323,73.1,34.4,52.0,33.1,29.0,0.216,8.9,36.93,87.94,0.3699,0.1461,33.89,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,19,0,94,Sutter Health Park,,0,0,0,0,0,36.4,22,3.16,4,PA note only; park helps but no full sheet line
26,703607,Henry Bolte,ATH,TOR,2026-09-09T01:40:00Z,Pre-Game,1,José Soriano,667755,R,52.4,Longshot,Watch List,"Premium Lineup Spot, Hot Hitter/Streak",36.9,36.2,61.4,93.2,50.0,88.9,50.0,,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.4% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.4,48.3,91.1,104.4367,0.372,0.123,0.317,77.0,72.1,32.1,15.6,9.0,0.12,7.41,40.92,89.58,0.3831,0.1369,18.61,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,19,0,94,Sutter Health Park,,,,,,,,,,,
27,671732,Lawrence Butler,ATH,TOR,2026-09-09T01:40:00Z,Pre-Game,4,José Soriano,667755,R,52.0,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",36.4,36.2,61.4,94.9,80.0,32.5,50.0,,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","platoon edge; pitcher baseline 7.4% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.22,46.36,90.08,102.0188,0.3835,0.1465,0.3148,73.63,37.6,34.68,21.58,15.4,0.149,7.41,40.92,89.58,0.3831,0.1369,18.61,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,19,0,94,Sutter Health Park,,,,,,,,,,,
