rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
11,663757,Trent Grisham,NYY,MIN,2026-07-03T23:05:00Z,Pre-Game,1,Mike Paredes,702474,R,64.5,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",51.0,51.4,80.7,93.2,80.0,60.3,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,30,1,Contact streak: 12/30 over last 7 games,"platoon edge; pitcher baseline 7.1% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.66,45.91,90.82,100.8612,0.4686,0.2136,0.363,70.16,7.02,42.9,31.33,15.8,0.1905,7.1,51.8,91.9,0.459,0.174,30.6,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,36,0,97,Yankee Stadium,
12,694212,Samuel Basallo,BAL,CIN,2026-07-03T23:10:00Z,Pre-Game,5,Brady Singer,663903,R,64.2,Tier 3,Watch List,"Strong Barrel, Good Environment, Platoon Edge",47.6,59.0,79.8,86.4,80.0,61.5,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,21,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 19.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.65,44.75,90.71,102.5911,0.4394,0.1952,0.3225,75.01,51.05,41.97,28.98,9.6,0.1853,10.73,41.05,91.0,0.465,0.1996,28.68,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,50,0,91,Great American Ball Park,
13,695657,Colson Montgomery,CWS,CLE,2026-07-03T23:10:00Z,Pre-Game,5,Gavin Williams,668909,R,63.0,Tier 3,Watch List,"Strong Barrel, Platoon Edge",58.7,58.8,56.1,86.4,80.0,36.5,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,1,"Last 7 games: 7/29, 1 HR","platoon edge; pitcher baseline 11.2% barrel, 17.4 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,14.5,44.57,89.61,102.3522,0.4681,0.2458,0.3326,76.51,68.06,48.88,36.45,21.0,0.2676,11.24,47.03,90.96,0.4281,0.188,24.11,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,62,0,90,Progressive Field,
14,665019,Kody Clemens,MIN,NYY,2026-07-03T23:05:00Z,Pre-Game,3,Gerrit Cole,543037,R,62.9,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",54.2,36.5,80.7,96.6,80.0,69.1,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 7.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,12.49,47.25,92.34,101.742,0.465,0.2104,0.3373,71.92,14.03,42.37,32.62,15.5,0.2294,7.5,37.7,89.9,0.369,0.131,33.6,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,36,0,97,Yankee Stadium,
15,678246,Miguel Vargas,CWS,CLE,2026-07-03T23:10:00Z,Pre-Game,2,Gavin Williams,668909,R,62.5,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",56.1,58.8,56.1,100.0,50.0,60.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 11.2% barrel, 17.4 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.11,44.49,90.12,100.4903,0.5078,0.2424,0.3771,73.12,34.87,42.74,35.8,18.1,0.2181,11.24,47.03,90.96,0.4281,0.188,24.11,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,62,0,90,Progressive Field,
16,646240,Rafael Devers,SF,COL,2026-07-04T00:10:00Z,Pre-Game,4,Ryan Feltner,663372,R,62.5,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",57.9,40.5,60.7,94.9,80.0,80.8,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.6% barrel, 6.8 HR allowed",EV profile; pitcher fly-ball pressure modest,12.85,52.6,92.59,102.9861,0.4541,0.2238,0.3292,71.6,19.8,32.3,33.11,21.0,0.2193,7.6,39.34,88.67,0.4351,0.1814,26.92,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,13,5,90,Coors Field,
17,691023,Jordan Walker,STL,CHC,2026-07-03T20:05:00Z,In Progress,3,David Peterson,656849,L,62.1,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",58.5,35.9,76.3,96.6,78.0,43.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,21,1,"Last 7 games: 6/21, 1 HR","platoon edge; pitcher baseline 6.6% barrel, 8.2 HR allowed",EV profile; pitcher fly-ball pressure modest,12.65,50.63,93.28,104.9982,0.4596,0.2012,0.3361,78.8,83.19,37.75,24.47,15.1,0.1869,6.61,42.29,89.97,0.4112,0.1405,18.45,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,50,0,91,Wrigley Field,
18,682829,Elly De La Cruz,CIN,BAL,2026-07-03T23:10:00Z,Pre-Game,1,Trevor Rogers,669432,L,61.6,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",58.7,36.0,79.8,93.2,75.0,36.5,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,1,"Last 7 games: 7/29, 1 HR","switch hitter; pitcher baseline 7.0% barrel, 8.1 HR allowed",EV profile; pitcher fly-ball pressure modest,13.66,50.15,93.38,104.513,0.4681,0.2031,0.3479,74.71,47.52,32.65,27.97,15.7,0.2019,7.04,41.54,89.14,0.397,0.1531,24.95,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,50,0,91,Great American Ball Park,
19,666160,Mickey Moniak,COL,SF,2026-07-04T00:10:00Z,Pre-Game,2,Logan Webb,657277,R,60.5,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",57.2,30.8,60.7,100.0,80.0,77.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.3% barrel, 7.7 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,14.01,43.13,89.98,100.7412,0.4837,0.242,0.3293,74.15,43.49,50.51,39.5,17.7,0.3131,6.27,41.6,89.63,0.371,0.1233,18.93,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,13,5,90,Coors Field,
20,691406,Junior Caminero,TB,HOU,2026-07-04T00:15:00Z,Pre-Game,3,Spencer Arrighetti,681293,R,60.5,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",64.5,35.7,57.1,92.1,50.0,93.9,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,29,8,Hot streak: 8 HR in last 7 games,"same-side matchup; pitcher baseline 7.8% barrel, 8.1 HR allowed",EV profile; pitcher fly-ball pressure modest,13.51,52.17,93.24,105.5487,0.5066,0.2362,0.3663,79.55,86.63,45.87,23.35,30.3,0.2661,7.82,35.37,88.12,0.3987,0.1574,28.79,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,72,10,86,Daikin Park,
