rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
1,670541,Yordan Alvarez,HOU,SEA,2026-09-23T01:40:00Z,Pre-Game,2,Logan Gilbert,669302,R,69.3,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",77.5,48.0,53.9,100.0,80.0,75.8,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.7% barrel, 25.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.34,53.18,94.35,104.7639,0.6106,0.3021,0.4273,76.1,61.73,40.74,36.1,29.8,0.2459,9.65,41.21,89.96,0.3803,0.1589,28.68,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,76,0,67,T-Mobile Park,,,,,,,,,,,
2,621566,Matt Olson,ATL,NYM,2026-09-22T23:15:00Z,Pre-Game,3,Brandon Williamson,682227,L,66.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak, Sheet Consensus",65.4,52.1,66.9,96.6,50.0,75.6,80.6,100.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,29,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.7% barrel, 8.0 HR allowed",EV profile; pitcher fly-ball pressure modest,14.54,51.97,92.67,103.6546,0.4997,0.2531,0.3537,74.53,47.4,37.72,32.99,36.7,0.2407,9.7,41.8,88.2,0.485,0.216,29.1,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,78,46,76,Truist Park,,22.7,0.398,96,11,103,37.5,3,3.3,6,Elite LHH power; weather only mild and possible delay
3,660670,Ronald Acuña Jr.,ATL,CIN,2026-09-22T23:15:00Z,Pre-Game,1,Brandon Williamson,682227,L,65.5,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",58.6,52.1,66.9,93.2,78.0,83.6,50.0,,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.7% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.74,46.62,90.53,103.0289,0.507,0.2447,0.3767,75.91,61.76,36.51,28.16,20.3,0.2105,9.7,41.8,88.2,0.485,0.216,29.1,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,78,46,76,Truist Park,,,,,,,,,,,
4,682829,Elly De La Cruz,CIN,ATL,2026-09-22T23:15:00Z,Pre-Game,2,JR Ritchie,702275,R,65.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",60.8,47.9,66.9,100.0,75.0,66.4,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,22,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 9.7% barrel, 11.0 HR allowed",EV profile; pitcher fly-ball pressure modest,14.43,50.71,93.59,104.5356,0.4793,0.2073,0.3591,75.59,55.73,35.03,24.89,26.2,0.2138,9.7,40.9,89.9,0.421,0.175,29.5,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,78,46,76,Truist Park,,,,,,,,,,,
5,691181,Emmanuel Rodriguez,MIN,SF,2026-09-23T01:45:00Z,Pre-Game,6,Anthony Molina,683627,R,63.9,Tier 3,Watch List,"Elite Power, Strong Barrel, Platoon Edge",78.6,49.6,52.3,76.2,80.0,25.3,50.0,,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,1,"Last 7 games: 4/24, 1 HR","platoon edge; pitcher baseline 8.4% barrel, 5.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,21.7,52.2,91.6,103.3021,0.565,0.31,0.354,76.0,70.9,34.8,30.4,2.0,0.278,8.37,43.22,88.75,0.473,0.2063,33.22,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,85,0,62,Oracle Park,,,,,,,,,,,
6,665742,Juan Soto,NYM,TEX,2026-09-23T00:05:00Z,Pre-Game,2,MacKenzie Gore,669022,L,62.5,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",69.8,45.6,55.1,100.0,50.0,43.2,50.0,,Yes,No,2,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,1,"Last 7 games: 8/28, 1 HR","same-side matchup; pitcher baseline 9.1% barrel, 19.3 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.05,50.61,93.03,103.1482,0.5835,0.2909,0.4171,72.83,32.61,40.09,31.14,31.1,0.2515,9.13,41.58,89.35,0.3912,0.1495,28.14,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7473&lon=-97.0842,52,2,88,Globe Life Field,,,,,,,,,,,
7,669127,Shea Langeliers,ATH,LAA,2026-09-23T01:40:00Z,Pre-Game,2,Yusei Kikuchi,579328,L,62.5,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",55.8,50.2,70.9,100.0,78.0,19.5,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,0,"Last 7 games: 6/24, 0 HR","platoon edge; pitcher baseline 9.3% barrel, 12.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.19,44.34,91.32,102.3793,0.492,0.2284,0.35,74.71,47.91,39.67,29.77,25.4,0.2313,9.33,44.02,90.93,0.4273,0.1731,24.17,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,49,0,78,Sutter Health Park,,,,,,,,,,,
8,672515,Gabriel Moreno,AZ,COL,2026-09-23T00:40:00Z,Pre-Game,3,Kyle Freeland,607536,L,62.3,Tier 3,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",35.9,59.8,74.7,96.6,78.0,94.7,50.0,,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.2% barrel, 25.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.59,42.21,89.56,99.7001,0.4502,0.1656,0.3579,71.46,20.56,34.94,25.33,13.2,0.1662,10.24,44.36,90.68,0.4814,0.198,28.31,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,32,1,76,Coors Field,,,,,,,,,,,
9,606466,Ketel Marte,AZ,COL,2026-09-23T00:40:00Z,Pre-Game,2,Kyle Freeland,607536,L,62.1,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",47.9,58.4,74.7,100.0,75.0,17.0,50.0,,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,30,0,"Last 7 games: 7/30, 0 HR","switch hitter; pitcher baseline 10.2% barrel, 25.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.7,43.5,90.38,102.0218,0.4794,0.2007,0.3585,74.74,46.7,48.98,28.2,23.8,0.2018,10.24,44.36,90.68,0.4814,0.198,28.31,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,32,1,76,Coors Field,,,,,,,,,,,
10,608369,Corey Seager,TEX,NYM,2026-09-23T00:05:00Z,Pre-Game,2,Sean Manaea,640455,L,61.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",61.1,54.3,55.1,100.0,50.0,45.3,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,30,1,"Last 7 games: 9/30, 1 HR","same-side matchup; pitcher baseline 10.3% barrel, 20.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.53,49.54,92.06,102.5414,0.5074,0.2448,0.3664,71.8,15.3,41.06,30.71,18.9,0.2013,10.3,41.83,89.38,0.4423,0.1904,28.61,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7473&lon=-97.0842,52,2,88,Globe Life Field,,,,,,,,,,,
