rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
1,682998,Corbin Carroll,AZ,SD,2026-08-06T01:40:00Z,Pre-Game,2,Casey Mize,663554,R,58.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",57.5,34.4,62.2,100.0,80.0,21.0,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,29,1,"Last 7 games: 4/29, 1 HR","platoon edge; pitcher baseline 7.2% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.89,49.55,91.96,102.555,0.4695,0.2173,0.3524,75.23,55.03,44.78,30.95,20.5,0.2435,7.24,37.95,89.02,0.3644,0.1378,29.55,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,31,2,103,Chase Field,
2,682985,Riley Greene,DET,SEA,2026-08-06T01:40:00Z,Pre-Game,4,Bryan Woo,693433,R,58.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",62.3,40.5,39.9,94.9,80.0,27.1,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,1,"Last 7 games: 5/28, 1 HR","platoon edge; pitcher baseline 7.4% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.7,48.37,90.67,102.6841,0.491,0.2368,0.3572,75.6,58.01,39.12,33.45,22.0,0.1993,7.42,42.29,89.38,0.3807,0.1478,28.06,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,83,T-Mobile Park,
3,686527,Dominic Canzone,SEA,DET,2026-08-06T01:40:00Z,Pre-Game,3,Drew Anderson,623454,R,57.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",60.9,34.9,39.9,96.6,80.0,53.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.7% barrel, 9.0 HR allowed",EV profile; pitcher fly-ball pressure modest,14.36,47.74,92.02,102.9028,0.5211,0.2416,0.3725,74.22,44.16,41.23,27.35,15.9,0.2314,7.7,39.4,90.4,0.342,0.132,23.5,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,83,T-Mobile Park,
4,665487,Fernando Tatis Jr.,SD,AZ,2026-08-06T01:40:00Z,Pre-Game,1,Mitch Bratt,683352,L,56.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",50.2,38.2,62.2,93.2,78.0,32.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,0,Contact streak: 9/27 over last 7 games,"platoon edge; pitcher baseline 8.6% barrel, 4.0 HR allowed",EV profile; pitcher allows elevated contact,10.58,52.43,92.46,104.2761,0.4516,0.1708,0.3574,75.44,57.35,33.68,21.31,13.1,0.1346,8.6,37.1,87.7,0.405,0.168,30.0,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,31,2,103,Chase Field,
5,680664,Eduardo Valencia,DET,SEA,2026-08-06T01:40:00Z,Pre-Game,8,Bryan Woo,693433,R,56.5,Longshot,Watch List,"Elite Power, Strong Barrel, Hot Hitter/Streak",75.5,40.5,39.9,52.4,50.0,81.7,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,21,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.4% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,21.7,52.2,90.2,102.2586,0.581,0.312,0.369,72.7,22.6,34.8,30.4,4.0,0.483,7.42,42.29,89.38,0.3807,0.1478,28.06,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,83,T-Mobile Park,
6,592518,Manny Machado,SD,AZ,2026-08-06T01:40:00Z,Pre-Game,3,Mitch Bratt,683352,L,56.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",50.9,38.2,62.2,96.6,78.0,8.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,0,"Last 7 games: 5/28, 0 HR","platoon edge; pitcher baseline 8.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.43,46.53,91.29,101.9072,0.4495,0.203,0.3347,74.64,44.51,40.92,28.99,24.2,0.2067,8.6,37.1,87.7,0.405,0.168,30.0,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,31,2,103,Chase Field,
7,664034,Ty France,SD,AZ,2026-08-06T01:40:00Z,Pre-Game,4,Mitch Bratt,683352,L,55.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",45.7,38.2,62.2,94.9,78.0,32.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,0,Contact streak: 8/24 over last 7 games,"platoon edge; pitcher baseline 8.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.01,48.61,91.67,101.4652,0.439,0.1828,0.3315,71.7,18.76,36.15,24.27,13.3,0.1947,8.6,37.1,87.7,0.405,0.168,30.0,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,31,2,103,Chase Field,
8,701538,Jackson Merrill,SD,AZ,2026-08-06T01:40:00Z,Pre-Game,5,Mitch Bratt,683352,L,53.3,Longshot,Watch List,Strong Barrel,47.6,38.2,62.2,86.4,50.0,50.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 8.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.32,45.35,89.91,100.5032,0.4599,0.2025,0.3302,72.88,27.19,37.56,28.59,16.0,0.1685,8.6,37.1,87.7,0.405,0.168,30.0,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,31,2,103,Chase Field,
9,663457,Lars Nootbaar,AZ,SD,2026-08-06T01:40:00Z,Pre-Game,1,Casey Mize,663554,R,53.2,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",45.3,34.4,62.2,93.2,80.0,8.1,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,0,"Last 7 games: 4/23, 0 HR","platoon edge; pitcher baseline 7.2% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.43,50.28,91.58,101.5669,0.4126,0.1753,0.3289,73.05,34.28,38.49,26.31,6.0,0.1214,7.24,37.95,89.02,0.3644,0.1378,29.55,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,31,2,103,Chase Field,
10,693307,Dillon Dingler,DET,SEA,2026-08-06T01:40:00Z,Pre-Game,3,Bryan Woo,693433,R,52.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",47.4,40.5,39.9,96.6,50.0,55.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,37,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.4% barrel, 16.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.67,45.14,89.44,100.9658,0.5009,0.2144,0.3664,71.77,15.62,40.45,28.36,20.7,0.2177,7.42,42.29,89.38,0.3807,0.1478,28.06,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,83,T-Mobile Park,
