rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
1,670541,Yordan Alvarez,HOU,KC,2026-09-17T23:15:00Z,Scheduled,2,Seth Lugo,607625,R,68.3,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",78.1,52.8,51.6,95.5,80.0,48.7,50.0,,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.7% barrel, 21.4 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.48,53.04,94.42,104.8084,0.6141,0.3056,0.4287,76.17,62.15,40.88,36.17,29.1,0.2459,8.72,43.38,90.0,0.459,0.1883,28.76,121 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,79,4,85,Daikin Park,,,,,,,,,,,
2,701538,Jackson Merrill,SD,COL,2026-09-17T19:10:00Z,Scheduled,5,Tanner Gordon,685299,R,65.1,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge, Hot Hitter/Streak",54.9,61.7,61.2,81.9,80.0,100.0,50.0,,No,Yes,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,17,32,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.79,47.17,90.96,101.1771,0.4928,0.2249,0.3484,72.95,28.03,37.14,30.48,22.3,0.1895,10.73,42.32,90.59,0.4838,0.2111,33.46,304 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,46,24,74,Coors Field,,,,,,,,,,,
3,682829,Elly De La Cruz,CIN,LAD,2026-09-17T16:40:00Z,Scheduled,2,Justin Wrobleski,680736,L,64.5,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",60.9,46.4,61.8,95.5,75.0,88.9,50.0,,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,3,Hot streak: 3 HR in last 7 games,"switch hitter; pitcher baseline 8.1% barrel, 16.5 HR allowed",EV profile; pitcher fly-ball pressure modest,14.5,50.78,93.59,104.5661,0.48,0.2073,0.3591,75.59,55.31,34.75,24.61,25.5,0.2138,8.07,44.79,90.6,0.4234,0.1612,28.35,197 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,60,7,84,Great American Ball Park,,,,,,,,,,,
4,665487,Fernando Tatis,SD,COL,2026-09-17T19:10:00Z,Scheduled,1,Tanner Gordon,685299,R,64.2,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",57.9,61.7,61.2,88.7,50.0,92.0,50.0,,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,30,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 17.4 HR allowed",EV profile; pitcher allows elevated contact,12.19,53.41,93.16,104.5035,0.4943,0.2051,0.3756,75.65,58.12,35.01,22.22,23.6,0.1773,10.73,42.32,90.59,0.4838,0.2111,33.46,304 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,46,24,74,Coors Field,,,,,,,,,,,
5,665742,Juan Soto,NYM,PHI,2026-09-17T23:15:00Z,Scheduled,2,Aaron Nola,605400,R,62.5,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",69.7,47.7,43.8,95.5,80.0,29.4,50.0,,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,31,1,"Last 7 games: 6/31, 1 HR","platoon edge; pitcher baseline 9.3% barrel, 29.2 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.12,50.05,92.89,102.9944,0.5835,0.2923,0.4171,72.76,32.4,39.74,31.63,30.4,0.2529,9.31,41.27,88.77,0.4142,0.1724,27.46,147 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,77,1,73,Citi Field,,,,,,,,,,,
6,608369,Corey Seager,TEX,BOS,2026-09-18T00:05:00Z,Scheduled,2,Sonny Gray,543243,R,62.1,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",62.1,38.6,60.6,95.5,80.0,65.2,50.0,,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.7% barrel, 18.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.88,49.96,92.06,102.6011,0.5074,0.2469,0.3657,71.8,15.16,40.57,31.27,18.9,0.2076,7.7,39.37,89.18,0.3936,0.1439,22.85,161 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7473&lon=-97.0842,41,0,95,Globe Life Field,,,,,,,,,,,
7,701398,Sal Stewart,CIN,LAD,2026-09-17T16:40:00Z,Scheduled,3,Justin Wrobleski,680736,L,61.6,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",59.1,48.2,61.8,92.1,78.0,37.6,50.0,,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,0,Contact streak: 10/27 over last 7 games,"platoon edge; pitcher baseline 8.1% barrel, 16.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.26,43.75,91.69,101.5114,0.5187,0.2519,0.3625,72.1,26.58,37.8,31.95,23.2,0.2298,8.07,44.79,90.6,0.4234,0.1612,28.35,197 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,60,7,84,Great American Ball Park,,,,,,,,,,,
8,682985,Riley Greene,DET,CWS,2026-09-17T23:40:00Z,Scheduled,4,Erick Fedde,607200,R,61.5,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",62.6,48.1,45.5,90.4,80.0,61.4,50.0,,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,27,1,Contact streak: 11/27 over last 7 games,"platoon edge; pitcher baseline 8.1% barrel, 21.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.84,47.25,90.32,102.623,0.5029,0.2459,0.3614,75.6,57.87,38.91,33.66,24.8,0.2091,8.11,40.78,89.08,0.4477,0.186,29.4,3 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,96,3,67,Rate Field,,,,,,,,,,,
9,691181,Emmanuel Rodriguez,MIN,LAA,2026-09-18T01:38:00Z,Scheduled,7,Walbert Ureña,700712,R,61.3,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Platoon Edge",96.3,20.4,53.2,59.8,80.0,39.8,50.0,,No,Yes,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,5,5,19,1,"Last 5 games: 5/19, 1 HR","platoon edge; pitcher baseline 5.6% barrel, 9.0 HR allowed",EV profile; pitcher fly-ball pressure modest,36.4,81.8,100.7,106.2458,0.821,0.474,0.488,76.9,75.0,27.3,45.5,1.0,0.4,5.6,36.4,87.3,0.317,0.109,22.5,227 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,50,0,79,Angel Stadium,,,,,,,,,,,
10,691406,Junior Caminero,TB,ATH,2026-09-17T17:10:00Z,Scheduled,3,Jeffrey Springs,605488,L,60.8,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",62.3,46.5,60.1,92.1,78.0,50.8,14.4,48.0,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.9% barrel, 31.5 HR allowed",EV profile; pitcher allows elevated contact,13.37,50.42,92.68,105.0955,0.4996,0.2327,0.3586,79.27,83.99,45.17,23.7,42.2,0.2605,8.94,35.69,87.74,0.4429,0.1918,32.02,60 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,64,0,82,Tropicana Field,,0,0,0,0,0,0,37,0,0,Ballpark Pal top hitter 27.9%; best park/weather on slate
