rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
1,545361,Mike Trout,LAA,TEX,2026-07-09T00:05:00Z,Warmup,2,MacKenzie Gore,669022,L,70.4,Tier 2,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",73.6,45.0,66.1,100.0,78.0,87.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 12.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,19.44,50.56,91.11,103.665,0.5342,0.2831,0.3951,74.77,48.78,39.38,34.08,19.7,0.2287,8.78,44.1,90.05,0.387,0.1488,28.07,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7473&lon=-97.0842,53,3,92,Globe Life Field,
2,666160,Mickey Moniak,COL,LAD,2026-07-09T02:10:00Z,Pre-Game,2,Roki Sasaki,808963,R,68.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",54.7,62.3,67.6,100.0,80.0,81.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,22,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 12.4% barrel, 13.7 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.45,43.48,89.63,100.6151,0.4704,0.2315,0.3244,74.15,43.14,49.39,37.96,17.7,0.297,12.36,45.54,90.46,0.4447,0.1992,29.12,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,46,0,82,UNIQLO Field at Dodger Stadium,
3,660271,Shohei Ohtani,LAD,COL,2026-07-09T02:10:00Z,Pre-Game,1,Gabriel Hughes,687312,R,61.5,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",80.6,6.8,67.6,93.2,80.0,57.6,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 0.0% barrel, 0.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.67,54.36,93.92,104.2986,0.593,0.3057,0.418,74.96,52.94,48.87,32.06,30.5,0.2749,0.0,22.2,85.8,0.37,0.077,22.2,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,46,0,82,UNIQLO Field at Dodger Stadium,
4,687263,Zach Neto,LAA,TEX,2026-07-09T00:05:00Z,Warmup,1,MacKenzie Gore,669022,L,60.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",50.5,45.0,66.1,93.2,78.0,64.8,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 12.3 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.37,41.7,90.09,100.2282,0.4355,0.2195,0.3209,71.05,11.97,48.6,37.13,21.1,0.2226,8.78,44.1,90.05,0.387,0.1488,28.07,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7473&lon=-97.0842,53,3,92,Globe Life Field,
5,596146,Max Kepler,AZ,SD,2026-07-09T02:10:00Z,Pre-Game,5,Michael King,650633,R,58.9,Longshot,Watch List,"Strong Barrel, Platoon Edge",65.4,40.3,45.1,86.4,80.0,31.9,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,19,1,"Last 7 games: 4/19, 1 HR","platoon edge; pitcher baseline 9.4% barrel, 10.6 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,15.17,48.41,89.4,100.2775,0.5466,0.3064,0.3509,70.74,16.21,32.33,40.92,6.1,0.1687,9.37,35.51,87.73,0.4123,0.1695,25.72,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,73,0,74,Petco Park,
6,701538,Jackson Merrill,SD,AZ,2026-07-09T02:10:00Z,Pre-Game,2,Jose Cabrera,703615,R,58.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",44.3,54.6,45.1,100.0,80.0,60.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.69,44.51,89.63,100.3691,0.4333,0.1899,0.3155,73.05,27.81,39.03,27.96,11.8,0.1545,9.1,43.2,90.7,0.517,0.222,25.0,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,73,0,74,Petco Park,
7,666176,Jo Adell,LAA,TEX,2026-07-09T00:05:00Z,Warmup,4,MacKenzie Gore,669022,L,58.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",49.8,45.0,66.1,94.9,78.0,18.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,0,"Last 7 games: 6/25, 0 HR","platoon edge; pitcher baseline 8.8% barrel, 12.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.65,45.38,90.37,102.4993,0.4636,0.205,0.3328,77.32,71.23,37.58,27.14,18.8,0.1734,8.78,44.1,90.05,0.387,0.1488,28.07,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7473&lon=-97.0842,53,3,92,Globe Life Field,
8,694249,Cole Carrigg,COL,LAD,2026-07-09T02:10:00Z,Pre-Game,3,Roki Sasaki,808963,R,57.4,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",28.1,60.8,67.6,96.6,75.0,63.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,21,1,Contact streak: 10/21 over last 7 games,"switch hitter; pitcher baseline 12.4% barrel, 13.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.1,31.4,86.4,98.5076,0.43,0.171,0.344,73.8,42.2,47.1,27.1,4.0,0.282,12.36,45.54,90.46,0.4447,0.1992,29.12,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,46,0,82,UNIQLO Field at Dodger Stadium,
9,606466,Ketel Marte,AZ,SD,2026-07-09T02:10:00Z,Pre-Game,1,Michael King,650633,R,56.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",55.2,39.1,45.1,93.2,75.0,48.5,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,1,Contact streak: 9/28 over last 7 games,"switch hitter; pitcher baseline 9.4% barrel, 10.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.03,46.51,91.43,103.0934,0.52,0.2238,0.3802,74.67,45.92,50.59,27.57,20.3,0.2235,9.37,35.51,87.73,0.4123,0.1695,25.72,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,73,0,74,Petco Park,
10,682998,Corbin Carroll,AZ,SD,2026-07-09T02:10:00Z,Pre-Game,3,Michael King,650633,R,55.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",55.6,40.3,45.1,96.6,80.0,0.0,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,26,0,"Last 7 games: 3/26, 0 HR","platoon edge; pitcher baseline 9.4% barrel, 10.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.47,47.66,91.68,102.4806,0.4751,0.2173,0.3559,75.33,55.75,46.18,29.06,18.4,0.2519,9.37,35.51,87.73,0.4123,0.1695,25.72,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,73,0,74,Petco Park,
