rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
1,608369,Corey Seager,TEX,TOR,2026-06-28T17:37:00Z,Scheduled,3,Shane Bieber,669456,R,72.3,Tier 2,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge",59.1,91.6,48.4,92.1,80.0,69.1,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 24.3% barrel, 4.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.95,46.74,91.5,102.4361,0.4885,0.2413,0.3559,72.18,16.58,42.53,29.8,12.6,0.1936,24.27,55.62,93.76,0.9074,0.5008,40.59,71 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,67,0,71,Rogers Centre,
2,670541,Yordan Alvarez,HOU,DET,2026-06-28T17:40:00Z,Scheduled,2,Jack Flaherty,656427,R,69.5,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",84.1,51.0,49.6,95.5,80.0,28.9,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,21,1,"Last 7 games: 4/21, 1 HR","platoon edge; pitcher baseline 9.0% barrel, 12.5 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,17.16,53.04,94.42,105.0107,0.6617,0.3399,0.4511,75.96,60.41,40.11,36.52,19.3,0.2606,9.04,47.23,90.89,0.4088,0.1646,29.1,73 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,62,0,75,Comerica Park,
3,656941,Kyle Schwarber,PHI,NYM,2026-06-28T17:40:00Z,Scheduled,2,Cionel Pérez,672335,L,69.0,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",83.3,54.3,40.3,95.5,50.0,91.5,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,22,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 9.7% barrel, 4.4 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.66,54.49,93.6,104.5133,0.5572,0.3064,0.3933,77.16,76.26,56.17,35.77,37.1,0.3307,9.69,47.77,91.37,0.4675,0.1999,19.95,122 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,82,13,72,Citi Field,
4,607043,Brandon Nimmo,TEX,TOR,2026-06-28T17:37:00Z,Scheduled,5,Shane Bieber,669456,R,68.4,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Platoon Edge",55.4,91.6,48.4,81.9,80.0,43.2,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,1,"Last 7 games: 8/28, 1 HR","platoon edge; pitcher baseline 24.3% barrel, 4.5 HR allowed",EV profile; pitcher allows elevated contact,11.67,51.95,92.39,102.4382,0.4932,0.2118,0.3623,72.51,27.76,30.86,28.29,13.1,0.1642,24.27,55.62,93.76,0.9074,0.5008,40.59,71 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,67,0,71,Rogers Centre,
5,592626,Joc Pederson,TEX,TOR,2026-06-28T17:37:00Z,Scheduled,1,Shane Bieber,669456,R,68.3,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",46.8,91.6,48.4,88.7,80.0,78.4,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 24.3% barrel, 4.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.48,47.81,91.76,101.8359,0.4273,0.181,0.3437,72.42,23.54,41.29,27.93,11.1,0.1974,24.27,55.62,93.76,0.9074,0.5008,40.59,71 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,67,0,71,Rogers Centre,
6,696135,Kahlil Watson,CLE,SEA,2026-06-28T17:40:00Z,Scheduled,4,Emerson Hancock,676106,R,67.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",74.9,54.2,46.6,90.4,80.0,48.1,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,22,1,"Last 7 games: 7/22, 1 HR","platoon edge; pitcher baseline 9.7% barrel, 12.9 HR allowed",EV profile; pitcher fly-ball pressure modest,20.0,46.7,94.3,99.5662,0.479,0.273,0.303,73.6,32.4,20.0,40.0,1.0,0.16,9.66,43.97,90.19,0.461,0.1934,27.89,45 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,78,1,73,Progressive Field,
7,660271,Shohei Ohtani,LAD,SD,2026-06-28T20:10:00Z,Scheduled,1,Michael King,650633,R,66.8,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",82.6,43.5,42.1,88.7,80.0,63.1,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.0% barrel, 10.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,19.09,55.69,94.2,104.4029,0.5965,0.3078,0.4215,75.03,53.08,49.36,32.69,28.4,0.2777,10.0,36.98,87.73,0.4242,0.1765,25.23,270 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,72,0,70,Petco Park,
8,624413,Pete Alonso,BAL,WSH,2026-06-28T17:35:00Z,Scheduled,4,Zack Littell,641793,R,66.4,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",68.3,69.5,51.6,90.4,50.0,46.0,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,1,"Last 7 games: 7/23, 1 HR","same-side matchup; pitcher baseline 10.9% barrel, 25.5 HR allowed",EV profile; pitcher allows elevated contact,14.21,54.19,93.99,103.8004,0.5314,0.2577,0.3797,74.88,49.62,37.13,30.04,24.0,0.2289,10.88,44.96,91.81,0.5203,0.2376,33.4,76 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.2840&lon=-76.6217,85,21,74,Oriole Park at Camden Yards,
9,691406,Junior Caminero,TB,AZ,2026-06-28T17:40:00Z,Scheduled,3,Merrill Kelly,518876,R,66.4,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",62.4,69.2,51.6,92.1,50.0,81.4,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,6,Hot streak: 6 HR in last 7 games,"same-side matchup; pitcher baseline 12.9% barrel, 17.4 HR allowed",EV profile; pitcher fly-ball pressure modest,13.3,51.89,93.03,105.4176,0.4933,0.2236,0.3621,79.55,87.26,44.05,22.65,27.5,0.2507,12.87,43.01,90.06,0.529,0.2412,27.62,306 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,62,15,87,Tropicana Field,
10,694671,Wyatt Langford,TEX,TOR,2026-06-28T17:37:00Z,Scheduled,2,Shane Bieber,669456,R,64.8,Tier 3,Watch List,"Projected Lineup, Pitcher Vulnerable, Premium Lineup Spot, Hot Hitter/Streak",39.7,91.6,48.4,95.5,50.0,92.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,30,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 24.3% barrel, 4.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.8,39.72,89.51,100.8216,0.4186,0.1785,0.3159,72.89,26.62,39.81,29.34,12.2,0.2124,24.27,55.62,93.76,0.9074,0.5008,40.59,71 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,67,0,71,Rogers Centre,
