rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
1,656941,Kyle Schwarber,PHI,CIN,2026-07-09T23:10:00Z,Scheduled,2,Brady Singer,663903,R,73.7,Tier 2,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",83.0,58.6,59.3,95.5,80.0,54.7,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 19.7 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.1,55.68,93.74,104.8092,0.5481,0.3001,0.3891,77.16,76.12,55.33,34.65,39.2,0.3216,10.73,40.77,90.86,0.4608,0.1982,28.96,264 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,77,5,81,Great American Ball Park,
2,621566,Matt Olson,ATL,PIT,2026-07-09T16:35:00Z,Delayed,3,Mitch Keller,656605,R,65.6,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",66.0,43.5,57.8,96.6,80.0,79.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,5,Hot streak: 5 HR in last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 14.7 HR allowed",EV profile; pitcher fly-ball pressure modest,14.12,52.18,93.02,104.0424,0.5095,0.258,0.36,74.67,48.51,36.6,32.78,25.5,0.2519,7.45,42.54,89.47,0.4461,0.164,24.26,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,68,1,81,PNC Park,
3,545361,Mike Trout,LAA,TEX,2026-07-10T00:05:00Z,Scheduled,2,Nathan Eovaldi,543135,R,65.4,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",74.2,39.3,62.6,95.5,50.0,85.2,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.9% barrel, 16.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,19.58,50.35,91.11,103.7172,0.5398,0.2873,0.3972,74.77,48.99,39.31,34.08,20.4,0.2343,7.89,38.99,88.6,0.3958,0.1586,25.18,171 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7473&lon=-97.0842,35,4,98,Globe Life Field,
4,702176,Alan Roden,MIN,CLE,2026-07-09T17:40:00Z,In Progress,6,Gavin Williams,668909,R,64.8,Tier 3,Watch List,"Elite Power, Strong Barrel, Platoon Edge",78.9,59.5,33.6,76.2,80.0,32.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,2,2,6,0,Contact streak: 2/6 over last 2 games,"platoon edge; pitcher baseline 11.4% barrel, 18.1 HR allowed",EV profile; pitcher fly-ball pressure modest,18.1,61.62,93.19,102.1557,0.6046,0.29,0.402,69.26,10.12,11.76,40.28,0.6,0.0309,11.38,47.1,90.89,0.4316,0.1894,23.9,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,77,14,77,Target Field,
5,665742,Juan Soto,NYM,KC,2026-07-09T17:10:00Z,In Progress,2,Michael Wacha,608379,R,63.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",72.9,34.3,40.8,100.0,80.0,82.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.6% barrel, 13.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.82,50.47,93.03,103.2163,0.6073,0.3077,0.429,72.41,29.28,39.39,32.54,26.9,0.2697,6.56,35.86,87.99,0.4123,0.1612,26.78,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,69,0,76,Citi Field,
6,665019,Kody Clemens,MIN,CLE,2026-07-09T17:40:00Z,In Progress,3,Gavin Williams,668909,R,63.0,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",55.3,59.5,33.6,96.6,80.0,94.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 11.4% barrel, 18.1 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,12.84,47.46,92.48,101.7833,0.4706,0.2125,0.3422,71.99,14.59,43.42,32.27,16.9,0.2427,11.38,47.1,90.89,0.4316,0.1894,23.9,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,77,14,77,Target Field,
7,701538,Jackson Merrill,SD,AZ,2026-07-10T01:40:00Z,Scheduled,2,Merrill Kelly,518876,R,62.3,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge",43.7,71.9,44.6,95.5,80.0,66.9,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 12.9% barrel, 20.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.55,44.16,89.56,100.2726,0.434,0.1885,0.3162,73.05,27.81,38.75,27.89,11.8,0.1538,12.94,43.78,90.13,0.5451,0.2517,27.13,309 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,70,0,75,Petco Park,
8,700250,Ben Rice,NYY,TB,2026-07-09T17:10:00Z,In Progress,2,Drew Rasmussen,656876,R,62.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",63.0,30.2,56.6,100.0,80.0,87.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 6.7% barrel, 13.1 HR allowed",EV profile; pitcher fly-ball pressure modest,14.91,49.45,92.39,102.3521,0.5208,0.2485,0.3791,72.77,26.73,47.13,29.13,26.0,0.2839,6.72,36.44,88.5,0.3652,0.1334,22.54,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,59,1,89,Tropicana Field,
9,699013,Esmerlyn Valdez,PIT,ATL,2026-07-09T16:35:00Z,Delayed,4,Bryce Elder,693821,R,61.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",74.4,35.4,57.8,94.9,50.0,46.5,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,1,"Last 7 games: 8/26, 1 HR","same-side matchup; pitcher baseline 5.6% barrel, 15.6 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,25.5,48.9,90.6,103.4526,0.524,0.293,0.349,74.8,48.6,23.4,38.3,6.0,0.32,5.63,40.65,90.0,0.3927,0.1428,25.94,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,68,1,81,PNC Park,
10,701762,Nick Kurtz,ATH,DET,2026-07-09T22:40:00Z,Scheduled,2,Framber Valdez,664285,L,61.3,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",76.6,38.0,52.1,95.5,50.0,24.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,1,"Last 7 games: 4/25, 1 HR","same-side matchup; pitcher baseline 6.8% barrel, 12.2 HR allowed",EV profile; pitcher fly-ball pressure modest,18.36,56.56,93.68,105.694,0.5097,0.2605,0.379,77.97,78.93,34.18,30.91,24.8,0.2618,6.84,43.36,90.17,0.3952,0.1444,20.84,178 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,62,0,82,Comerica Park,
