rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
11,606466,Ketel Marte,AZ,ATH,2026-07-22T01:40:00Z,Pre-Game,1,Jack Perkins,678022,R,56.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.7,38.4,59.2,93.2,75.0,29.4,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,31,1,"Last 7 games: 6/31, 1 HR","switch hitter; pitcher baseline 8.6% barrel, 8.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.54,45.6,91.08,102.8143,0.5074,0.2161,0.3711,74.67,45.36,50.38,27.43,21.0,0.2123,8.55,38.26,88.08,0.3839,0.1531,33.61,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,34,2,99,Chase Field,
12,691016,Tyler Soderstrom,ATH,AZ,2026-07-22T01:40:00Z,Pre-Game,2,Kohl Drake,684442,L,56.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",46.3,41.2,59.2,100.0,50.0,80.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.7,46.3,90.62,102.0462,0.4402,0.1813,0.3424,74.35,43.15,36.07,26.23,18.7,0.2211,,,,,,,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,34,2,99,Chase Field,
13,668709,JJ Bleday,CIN,SEA,2026-07-22T01:40:00Z,Pre-Game,3,Luis Castillo,622491,R,56.6,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",39.1,52.2,51.4,96.6,80.0,54.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.8% barrel, 15.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.13,40.87,88.91,100.0651,0.4185,0.1781,0.3355,73.24,29.43,46.44,31.94,15.4,0.2249,9.77,44.44,90.23,0.4278,0.173,27.44,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,87,T-Mobile Park,
14,663993,Nathaniel Lowe,CIN,SEA,2026-07-22T01:40:00Z,Pre-Game,5,Luis Castillo,622491,R,55.9,Longshot,Watch List,"Strong Barrel, Platoon Edge",41.7,52.2,51.4,86.4,80.0,52.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.8% barrel, 15.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.22,41.36,89.14,101.1863,0.4395,0.1877,0.338,74.03,37.95,38.88,25.71,13.1,0.2027,9.77,44.44,90.23,0.4278,0.173,27.44,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,87,T-Mobile Park,
15,670042,Luke Raley,SEA,CIN,2026-07-22T01:40:00Z,Pre-Game,6,Chase Burns,695505,R,55.6,Longshot,Watch List,"Strong Barrel, Platoon Edge",55.1,41.4,51.4,76.2,80.0,37.8,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,20,1,"Last 7 games: 5/20, 1 HR","platoon edge; pitcher baseline 9.3% barrel, 9.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.8,45.73,90.27,102.1273,0.4588,0.2155,0.3386,74.78,51.18,47.2,27.0,11.7,0.1916,9.29,39.89,89.5,0.356,0.1474,29.29,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,87,T-Mobile Park,
16,663728,Cal Raleigh,SEA,CIN,2026-07-22T01:40:00Z,Pre-Game,4,Chase Burns,695505,R,55.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",50.8,40.4,51.4,94.9,75.0,18.3,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,1,"Last 7 games: 3/25, 1 HR","switch hitter; pitcher baseline 9.3% barrel, 9.9 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.9,37.35,88.99,100.0036,0.4112,0.2194,0.3115,74.85,51.83,52.4,43.48,25.0,0.2034,9.29,39.89,89.5,0.356,0.1474,29.29,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,87,T-Mobile Park,
17,596146,Max Kepler,AZ,ATH,2026-07-22T01:40:00Z,Pre-Game,5,Jack Perkins,678022,R,54.2,Longshot,Watch List,"Strong Barrel, Platoon Edge",47.3,39.2,59.2,86.4,80.0,19.5,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,0,"Last 7 games: 6/24, 0 HR","platoon edge; pitcher baseline 8.6% barrel, 8.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.04,47.43,90.17,100.482,0.422,0.2035,0.3026,71.23,15.23,41.22,32.52,6.1,0.1414,8.55,38.26,88.08,0.3839,0.1531,33.61,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,34,2,99,Chase Field,
18,553993,Eugenio Suárez,CIN,SEA,2026-07-22T01:40:00Z,Pre-Game,4,Luis Castillo,622491,R,54.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",37.4,52.2,51.4,94.9,50.0,77.4,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 9.8% barrel, 15.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.29,36.4,88.8,99.8113,0.365,0.1694,0.2801,71.74,20.55,47.61,33.06,23.1,0.2182,9.77,44.44,90.23,0.4278,0.173,27.44,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,87,T-Mobile Park,
19,642350,Jose Siri,LAA,STL,2026-07-22T01:38:00Z,Pre-Game,8,Matthew Liberatore,669461,L,54.0,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge",43.8,55.6,72.7,52.4,78.0,19.5,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,4,0,"Last 7 games: 1/4, 0 HR","platoon edge; pitcher baseline 9.8% barrel, 17.6 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,14.89,34.42,86.23,98.8137,0.3893,0.1987,0.2855,72.94,31.86,28.26,40.8,3.5,0.1607,9.83,42.15,90.67,0.4629,0.1885,28.66,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,30,0,87,Angel Stadium,
20,676475,Alec Burleson,STL,LAA,2026-07-22T01:38:00Z,Pre-Game,3,Walbert Ureña,700712,R,53.6,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",53.2,13.9,72.7,96.6,80.0,20.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","platoon edge; pitcher baseline 5.4% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.83,46.71,91.49,101.7961,0.52,0.2298,0.373,73.03,31.02,43.4,28.31,15.9,0.1809,5.4,32.3,86.7,0.29,0.093,22.0,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,30,0,87,Angel Stadium,
