rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
1,624413,Pete Alonso,BAL,ATH,2026-08-30T20:05:00Z,Pre-Game,2,Jeffrey Springs,605488,L,69.2,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",72.7,46.5,74.9,100.0,78.0,54.9,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.9% barrel, 29.4 HR allowed",EV profile; pitcher allows elevated contact,15.4,56.08,93.99,104.2739,0.5531,0.2731,0.3888,74.78,48.93,36.22,30.74,33.8,0.2394,8.87,35.48,87.74,0.445,0.1918,32.58,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,23,0,88,Sutter Health Park,,,,,,,,,,,
2,656941,Kyle Schwarber,PHI,STL,2026-08-30T20:07:00Z,Pre-Game,1,Yusei Kikuchi,579328,L,67.8,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",76.6,54.3,58.7,93.2,50.0,78.4,47.5,68.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 9.8% barrel, 10.7 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.42,53.23,93.11,104.2857,0.5229,0.2819,0.3765,77.23,75.49,54.07,33.46,44.8,0.2971,9.75,44.79,91.14,0.4525,0.1906,25.29,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,44,0,90,Angel Stadium,,14.1,0.216,94,9,139,25,6,4.88,2,Power volume; less clean pitcher split than Harper
3,665742,Juan Soto,NYM,HOU,2026-08-30T19:10:00Z,In Progress,2,Ethan Pecko,814490,R,67.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",71.2,57.5,55.3,100.0,80.0,28.9,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,21,1,"Last 7 games: 4/21, 1 HR","platoon edge; pitcher baseline 7.7% barrel, 2.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,15.33,50.61,92.96,103.0504,0.5926,0.2986,0.4234,72.62,31.14,39.53,32.54,27.6,0.255,7.7,50.0,91.6,0.527,0.218,30.8,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,41,0,73,Citi Field,,,,,,,,,,,
4,665833,Oneil Cruz,PIT,STL,2026-08-30T18:15:00Z,In Progress,2,Matthew Liberatore,669461,L,66.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",74.2,54.7,60.6,100.0,50.0,37.8,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,1,"Last 7 games: 6/24, 1 HR","same-side matchup; pitcher baseline 9.6% barrel, 21.8 HR allowed",EV profile; pitcher fly-ball pressure modest,17.72,57.3,95.66,107.0394,0.4726,0.2308,0.3471,78.38,76.73,40.51,24.64,17.9,0.2081,9.62,42.08,90.32,0.4559,0.1871,28.8,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,53,0,83,Busch Stadium,,,,,,,,,,,
5,808959,Munetaka Murakami,CWS,MIN,2026-08-30T18:10:00Z,In Progress,2,Zebby Matthews,805673,R,65.6,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",79.8,53.7,39.1,100.0,80.0,2.5,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,0,"Last 7 games: 3/22, 0 HR","platoon edge; pitcher baseline 10.8% barrel, 16.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,19.9,57.8,94.0,104.4469,0.492,0.275,0.364,74.8,50.6,43.6,37.4,29.0,0.282,10.81,40.97,90.11,0.4358,0.1774,26.61,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,78,1,76,Target Field,,,,,,,,,,,
6,670541,Yordan Alvarez,HOU,NYM,2026-08-30T19:10:00Z,In Progress,2,Zac Thornton,804267,L,65.2,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot",80.9,40.9,55.3,100.0,50.0,50.3,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,21,1,Contact streak: 7/21 over last 7 games,"same-side matchup; pitcher baseline 8.3% barrel, 6.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.04,53.6,94.63,105.0505,0.6323,0.3175,0.4378,76.17,62.01,41.16,36.38,27.7,0.2529,8.3,38.7,88.6,0.434,0.169,27.4,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,41,0,73,Citi Field,,,,,,,,,,,
7,699013,Esmerlyn Valdez,PIT,STL,2026-08-30T18:15:00Z,In Progress,6,Matthew Liberatore,669461,L,65.0,Tier 3,Watch List,"Strong Barrel, Platoon Edge",70.9,54.7,60.6,76.2,78.0,51.3,50.0,,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.6% barrel, 21.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,20.8,48.3,91.9,102.8107,0.448,0.247,0.336,74.9,51.8,37.5,41.7,15.0,0.282,9.62,42.08,90.32,0.4559,0.1871,28.8,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,53,0,83,Busch Stadium,,,,,,,,,,,
8,804668,Rafael Flores Jr.,PIT,STL,2026-08-30T18:15:00Z,In Progress,4,Matthew Liberatore,669461,L,64.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",67.0,54.7,60.6,94.9,78.0,19.9,50.0,,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,23,1,"Last 7 games: 3/23, 1 HR","platoon edge; pitcher baseline 9.6% barrel, 21.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,16.35,49.55,91.44,101.9439,0.4986,0.2591,0.3498,73.82,39.25,38.3,40.65,4.9,0.2576,9.62,42.08,90.32,0.4559,0.1871,28.8,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,53,0,83,Busch Stadium,,,,,,,,,,,
9,701398,Sal Stewart,CIN,CHC,2026-08-30T23:20:00Z,Pre-Game,3,Shota Imanaga,684007,L,64.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",60.3,53.2,49.8,96.6,78.0,92.0,50.0,,Yes,No,2,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 3 vs RotoWire 2,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,30,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.3% barrel, 30.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.75,42.91,91.76,101.3084,0.5243,0.2575,0.3653,72.17,26.51,38.71,33.0,22.5,0.2403,10.34,37.9,89.09,0.4263,0.1926,34.81,Varies,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,71,19,73,Wrigley Field,,,,,,,,,,,
10,663728,Cal Raleigh,SEA,TOR,2026-08-30T17:37:00Z,In Progress,4,Max Scherzer,453286,R,64.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",59.2,46.4,63.4,94.9,75.0,94.1,50.0,,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,5,Hot streak: 5 HR in last 7 games,"switch hitter; pitcher baseline 10.2% barrel, 14.1 HR allowed",fly-ball profile; pitcher allows elevated contact,15.93,41.2,90.18,101.1194,0.4385,0.2404,0.3283,75.06,52.11,54.57,42.5,31.3,0.2293,10.16,34.63,87.81,0.4435,0.195,32.2,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,69,0,68,Rogers Centre,,,,,,,,,,,
