rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
11,547180,Bryce Harper,PHI,STL,2026-09-13T17:35:00Z,Pre-Game,3,Grant Holmes,656550,R,61.5,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",51.7,51.5,64.9,96.6,80.0,30.3,62.9,83.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,1,"Last 7 games: 5/25, 1 HR","platoon edge; pitcher baseline 9.0% barrel, 18.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.32,45.61,90.74,101.8877,0.4955,0.2219,0.382,74.1,44.8,38.54,27.17,27.7,0.2267,8.98,43.79,91.01,0.4245,0.1747,26.76,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,80,1,80,Truist Park,,16.5,0.424,93,13,118,0,6,4.88,2,Elite hitter/sheet power; pitcher split less targetable
12,700250,Ben Rice,NYY,NYM,2026-09-13T17:35:00Z,Pre-Game,1,Christian Scott,681035,R,61.4,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",63.9,25.0,71.7,93.2,80.0,76.4,50.0,,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.6% barrel, 10.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.7,50.43,92.39,102.4481,0.5229,0.2527,0.3798,72.91,27.8,44.75,30.81,33.7,0.258,6.6,33.7,86.5,0.351,0.126,27.9,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,59,1,73,Yankee Stadium,,,,,,,,,,,
13,665833,Oneil Cruz,PIT,CHC,2026-09-13T18:20:00Z,Pre-Game,2,Matthew Boyd,571510,L,61.0,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",70.4,43.2,44.3,100.0,50.0,50.3,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 9.0% barrel, 16.2 HR allowed",EV profile; pitcher fly-ball pressure modest,16.81,55.76,95.17,106.6504,0.4642,0.2231,0.345,78.24,75.96,40.02,23.31,18.6,0.1976,9.0,38.21,88.29,0.4204,0.1657,25.99,In From LF,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,,,71,Wrigley Field,,,,,,,,,,,
14,646240,Rafael Devers,SF,SD,2026-09-13T23:20:00Z,Scheduled,2,Nick Pivetta,601713,R,60.9,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",61.7,35.6,47.8,95.5,80.0,92.6,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,5,Hot streak: 5 HR in last 7 games,"platoon edge; pitcher baseline 8.7% barrel, 6.6 HR allowed",EV profile; pitcher allows elevated contact,13.55,52.95,93.15,103.3273,0.4772,0.2371,0.3495,71.81,20.72,34.68,33.67,36.4,0.255,8.73,36.81,88.34,0.3393,0.1435,31.97,286 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,62,0,68,Oracle Park,,,,,,,,,,,
15,682829,Elly De La Cruz,CIN,MIL,2026-09-13T18:10:00Z,Pre-Game,2,Robert Gasser,688107,L,60.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",60.2,35.0,47.1,100.0,75.0,98.1,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,27,5,Hot streak: 5 HR in last 7 games,"switch hitter; pitcher baseline 8.0% barrel, 10.1 HR allowed",EV profile; pitcher fly-ball pressure modest,14.36,50.43,93.52,104.5015,0.4765,0.2045,0.3577,75.52,54.89,34.68,24.89,24.8,0.2124,7.95,36.49,88.13,0.3918,0.1572,26.47,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,73,0,74,American Family Field,,,,,,,,,,,
16,804668,Rafael Flores Jr.,PIT,CHC,2026-09-13T18:20:00Z,Pre-Game,4,Matthew Boyd,571510,L,60.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",63.3,43.2,44.3,94.9,78.0,58.0,50.0,,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,1,Contact streak: 10/26 over last 7 games,"platoon edge; pitcher baseline 9.0% barrel, 16.2 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.62,52.84,91.86,102.4711,0.4906,0.2437,0.346,73.89,38.97,38.02,39.04,5.6,0.2149,9.0,38.21,88.29,0.4204,0.1657,25.99,In From LF,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,,,71,Wrigley Field,,,,,,,,,,,
17,608369,Corey Seager,TEX,AZ,2026-09-13T20:10:00Z,Scheduled,2,Eduardo Rodriguez,593958,L,60.4,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",61.9,37.1,67.2,95.5,50.0,68.0,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.6% barrel, 18.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.95,49.96,92.06,102.4689,0.5046,0.2448,0.365,71.8,15.16,40.99,31.06,18.2,0.2055,7.64,33.66,87.57,0.4202,0.165,27.05,211 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,39,1,96,Chase Field,,,,,,,,,,,
18,660670,Ronald Acuña Jr.,ATL,PHI,2026-09-13T17:35:00Z,Pre-Game,2,Andrew Painter,691725,R,60.3,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",58.2,41.0,64.9,100.0,50.0,64.8,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.5% barrel, 19.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.46,47.32,90.95,103.1515,0.4972,0.2377,0.3725,76.05,62.88,35.53,27.39,18.2,0.2035,8.5,35.7,87.4,0.426,0.173,26.6,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,80,1,80,Truist Park,,,,,,,,,,,
19,805811,Bryce Eldridge,SF,SD,2026-09-13T23:20:00Z,Scheduled,3,Nick Pivetta,601713,R,60.3,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",68.0,35.6,47.8,92.1,80.0,50.3,50.0,,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"platoon edge; pitcher baseline 8.7% barrel, 6.6 HR allowed",EV profile; pitcher allows elevated contact,15.34,57.11,93.5,103.2561,0.475,0.2414,0.3573,72.86,28.01,36.94,36.91,11.2,0.1539,8.73,36.81,88.34,0.3393,0.1435,31.97,286 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,62,0,68,Oracle Park,,,,,,,,,,,
20,682987,Spencer Jones,NYY,NYM,2026-09-13T17:35:00Z,Pre-Game,5,Christian Scott,681035,R,59.8,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge",67.0,25.0,71.7,86.4,80.0,45.0,50.0,,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,24,0,Contact streak: 11/24 over last 7 games,"platoon edge; pitcher baseline 6.6% barrel, 10.0 HR allowed",EV profile; pitcher fly-ball pressure modest,15.4,56.6,94.4,104.6962,0.447,0.199,0.334,77.2,72.3,34.6,33.8,9.0,0.19,6.6,33.7,86.5,0.351,0.126,27.9,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,59,1,73,Yankee Stadium,,,,,,,,,,,
