rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
11,669127,Shea Langeliers,ATH,MIN,2026-07-25T00:10:00Z,Scheduled,3,Zebby Matthews,805673,R,62.5,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",58.8,57.4,49.6,92.1,50.0,88.9,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 11.8% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.96,45.18,91.6,102.6092,0.5008,0.2365,0.3539,74.85,49.54,40.51,30.89,25.4,0.2415,11.79,38.87,90.11,0.4554,0.1956,29.27,188 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,50,0,76,Target Field,
12,669003,Garrett Mitchell,MIL,COL,2026-07-24T20:10:00Z,Pre-Game,5,Tomoyuki Sugano,608372,R,62.0,Tier 3,Watch List,"Strong Barrel, Pitcher Vulnerable, Platoon Edge",48.9,73.2,50.6,86.4,80.0,28.2,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,0,"Last 7 games: 8/26, 0 HR","platoon edge; pitcher baseline 13.1% barrel, 22.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.88,47.1,91.94,103.5174,0.4222,0.1701,0.3328,77.01,76.18,33.86,18.88,5.6,0.151,13.13,43.02,90.42,0.5492,0.2448,30.77,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,51,0,73,American Family Field,
13,694192,Jackson Chourio,MIL,COL,2026-07-24T20:10:00Z,Pre-Game,2,Tomoyuki Sugano,608372,R,61.4,Tier 3,Watch List,"Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot",51.1,73.2,50.6,100.0,50.0,16.6,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,0,"Last 7 games: 6/26, 0 HR","same-side matchup; pitcher baseline 13.1% barrel, 22.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.15,45.31,91.33,102.186,0.4498,0.2014,0.3238,74.46,46.3,33.18,28.22,15.4,0.1965,13.13,43.02,90.42,0.5492,0.2448,30.77,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,51,0,73,American Family Field,
14,671218,Heliot Ramos,SF,LAA,2026-07-25T02:15:00Z,Scheduled,3,Grayson Rodriguez,680570,R,61.4,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",55.6,68.4,48.8,92.1,50.0,37.8,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","same-side matchup; pitcher baseline 10.0% barrel, 5.0 HR allowed",EV profile; pitcher fly-ball pressure modest,13.91,49.78,92.36,103.3321,0.4667,0.2037,0.334,72.74,30.28,35.27,23.44,12.6,0.1741,10.0,55.0,92.3,0.543,0.23,28.3,285 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,76,0,68,Oracle Park,
15,641343,Jake Bauers,MIL,COL,2026-07-24T20:10:00Z,Pre-Game,7,Tomoyuki Sugano,608372,R,61.1,Tier 3,Watch List,"Strong Barrel, Pitcher Vulnerable, Platoon Edge",59.8,73.2,50.6,64.3,80.0,0.0,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,21,0,"Last 7 games: 2/21, 0 HR","platoon edge; pitcher baseline 13.1% barrel, 22.5 HR allowed",lift-pull EV profile; pitcher allows elevated contact,13.63,50.78,92.26,103.1979,0.4598,0.2153,0.3554,76.71,71.12,39.15,30.61,14.7,0.2074,13.13,43.02,90.42,0.5492,0.2448,30.77,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,51,0,73,American Family Field,
16,696100,Hunter Goodman,COL,MIL,2026-07-24T20:10:00Z,Pre-Game,4,Shane Drohan,675660,L,60.5,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",61.9,32.6,50.6,94.9,78.0,87.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,16.12,46.62,91.01,103.0109,0.4814,0.2406,0.3352,75.1,50.96,48.7,31.43,31.0,0.2861,8.8,36.9,87.9,0.347,0.121,27.6,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,51,0,73,American Family Field,
17,691016,Tyler Soderstrom,ATH,MIN,2026-07-25T00:10:00Z,Scheduled,2,Zebby Matthews,805673,R,60.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",45.5,57.4,49.6,95.5,80.0,63.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.8% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.49,46.16,90.62,102.0042,0.4367,0.1792,0.341,74.28,42.87,36.56,26.02,18.7,0.2176,11.79,38.87,90.11,0.4554,0.1956,29.27,188 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,50,0,76,Target Field,
18,668930,Brice Turang,MIL,COL,2026-07-24T20:10:00Z,Pre-Game,3,Tomoyuki Sugano,608372,R,59.9,Longshot,Watch List,"Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge",39.4,73.2,50.6,96.6,80.0,19.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,23,1,"Last 7 games: 3/23, 1 HR","platoon edge; pitcher baseline 13.1% barrel, 22.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.35,44.88,90.75,100.5843,0.4346,0.1796,0.342,70.25,12.36,27.3,24.69,15.2,0.1792,13.13,43.02,90.42,0.5492,0.2448,30.77,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,51,0,73,American Family Field,
19,624413,Pete Alonso,BAL,ATL,2026-07-24T23:05:00Z,Scheduled,4,Grant Holmes,656550,R,59.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",67.4,48.3,55.1,90.4,50.0,8.8,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,0,"Last 7 games: 5/28, 0 HR","same-side matchup; pitcher baseline 8.8% barrel, 15.3 HR allowed",EV profile; pitcher fly-ball pressure modest,14.07,54.61,93.71,103.9858,0.5244,0.2528,0.379,74.88,49.55,37.13,30.25,26.1,0.2254,8.84,42.53,90.59,0.4133,0.1684,27.18,148 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.2840&lon=-76.6217,46,0,77,Oriole Park at Camden Yards,
20,677594,Julio Rodriguez,SEA,TEX,2026-07-25T00:05:00Z,Scheduled,2,MacKenzie Gore,669022,L,59.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",47.9,47.7,63.6,95.5,78.0,48.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,22,1,"Last 7 games: 7/22, 1 HR","platoon edge; pitcher baseline 9.3% barrel, 15.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.45,45.62,90.75,103.072,0.4755,0.2027,0.3482,76.61,66.49,37.02,24.93,20.1,0.1804,9.34,44.1,89.98,0.3926,0.1537,27.72,74 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7473&lon=-97.0842,44,0,96,Globe Life Field,
