rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
11,666018,Jonathan Aranda,TB,NYY,2026-09-23T23:05:00Z,Scheduled,2,Gerrit Cole,543037,R,60.7,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",49.2,49.5,55.7,95.5,80.0,79.0,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.7% barrel, 21.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.87,48.48,91.67,101.2203,0.466,0.1981,0.3561,70.36,13.18,33.13,30.13,19.6,0.1653,8.7,45.2,90.9,0.406,0.153,27.0,30 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,55,0,64,Yankee Stadium,,,,,,,,,,,
12,656941,Kyle Schwarber,PHI,STL,2026-09-23T22:40:00Z,Scheduled,1,Logan Henderson,701656,R,60.6,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",74.1,38.7,47.3,88.7,80.0,18.3,47.5,68.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,22,1,"Last 7 games: 2/22, 1 HR","platoon edge; pitcher baseline 8.8% barrel, 10.7 HR allowed",lift-pull EV profile; pitcher allows elevated contact,17.44,52.25,92.9,104.0136,0.518,0.2791,0.3751,77.16,75.21,54.21,33.39,48.3,0.2894,8.81,36.58,88.8,0.3597,0.1477,31.84,19 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,84,18,61,Citizens Bank Park,,14.1,0.216,94,9,139,25,6,4.88,2,Power volume; less clean pitcher split than Harper
13,545361,Mike Trout,LAA,ATH,2026-09-24T01:40:00Z,Scheduled,2,Jeffrey Springs,605488,L,59.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",59.8,45.5,54.4,95.5,78.0,21.1,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,0,"Last 7 games: 6/23, 0 HR","platoon edge; pitcher baseline 8.8% barrel, 31.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,15.87,46.92,90.27,102.8812,0.4824,0.2334,0.3734,74.49,46.51,36.02,30.93,22.5,0.1874,8.8,35.34,87.67,0.4394,0.189,32.09,219 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,44,0,82,Sutter Health Park,,,,,,,,,,,
14,660670,Ronald Acuna,ATL,NYM,2026-09-23T23:15:00Z,Scheduled,1,Andrew Abbott,671096,L,59.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",58.4,43.9,51.9,88.7,78.0,79.0,25.7,50.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.1% barrel, 22.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.67,46.48,90.53,103.0289,0.5063,0.244,0.3767,75.91,61.62,36.44,28.3,20.3,0.2105,8.14,37.27,89.2,0.4214,0.1667,29.12,77 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,75,5,77,Truist Park,,12.0,0.041,94,1,74,0,3,4.17,1,EV helps but ISO not HR-friendly today
15,663728,Cal Raleigh,SEA,HOU,2026-09-24T02:10:00Z,Scheduled,4,Ethan Pecko,814490,R,59.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",60.4,47.8,42.9,90.4,75.0,48.7,50.0,,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 9.8% barrel, 5.0 HR allowed",fly-ball profile; pitcher allows elevated contact,16.07,42.25,90.32,101.2003,0.4427,0.2411,0.329,75.13,52.6,52.82,43.06,34.1,0.2377,9.8,38.6,89.3,0.433,0.197,31.3,246 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,72,0,66,T-Mobile Park,,,,,,,,,,,
16,669065,Kyle Stowers,MIA,CHC,2026-09-23T23:40:00Z,Scheduled,1,Kevin Gausman,592332,R,59.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",63.1,42.1,49.3,88.7,80.0,31.4,50.0,,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,1,"Last 7 games: 6/29, 1 HR","platoon edge; pitcher baseline 7.9% barrel, 23.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.55,55.15,92.01,103.2732,0.4621,0.2251,0.3407,75.28,54.11,45.64,32.34,21.5,0.2273,7.87,40.07,88.88,0.407,0.1613,26.02,52 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,57,0,60,Wrigley Field,,,,,,,,,,,
17,669257,Will Smith,LAD,SD,2026-09-24T02:10:00Z,Scheduled,5,Robbie Ray,592662,L,59.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge, Hot Hitter/Streak",51.5,48.6,52.6,81.9,78.0,85.0,50.0,,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.7% barrel, 22.0 HR allowed",fly-ball profile; pitcher allows elevated contact,12.62,42.55,89.69,100.2132,0.4995,0.2277,0.3829,69.77,6.38,31.16,39.85,12.1,0.1807,8.69,40.08,89.88,0.4088,0.1723,33.38,261 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,68,0,75,UNIQLO Field at Dodger Stadium,,,,,,,,,,,
18,641343,Jake Bauers,MIL,PHI,2026-09-23T22:40:00Z,Scheduled,5,Aaron Nola,605400,R,58.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",60.5,46.8,47.3,81.9,80.0,39.5,50.0,,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,1,"Last 7 games: 6/23, 1 HR","platoon edge; pitcher baseline 9.1% barrel, 29.2 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.05,50.36,92.05,103.0071,0.471,0.2209,0.3708,76.5,69.65,40.34,30.12,20.3,0.2074,9.1,41.13,88.77,0.4128,0.1703,27.04,19 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,84,18,61,Citizens Bank Park,,,,,,,,,,,
19,682674,Victor Bericoto,SF,MIN,2026-09-23T19:45:00Z,Pre-Game,3,Connor Prielipp,687570,L,58.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",58.2,39.3,53.8,96.6,78.0,30.3,50.0,,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,1,"Last 7 games: 4/20, 1 HR","platoon edge; pitcher baseline 6.8% barrel, 14.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.3,50.0,91.0,100.8718,0.457,0.233,0.299,74.6,50.3,32.9,27.1,5.0,0.192,6.8,42.0,90.2,0.386,0.15,26.9,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,80,0,63,Oracle Park,,,,,,,,,,,
20,700250,Ben Rice,NYY,TB,2026-09-23T23:05:00Z,Scheduled,4,Ian Seymour,693855,L,58.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",62.9,44.8,55.7,90.4,50.0,30.3,50.0,,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,1,"Last 7 games: 5/25, 1 HR","same-side matchup; pitcher baseline 9.4% barrel, 19.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.35,50.43,92.32,102.4413,0.5194,0.2492,0.3798,72.84,27.45,44.68,30.88,35.1,0.2587,9.41,37.45,88.42,0.3966,0.1705,29.45,30 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,55,0,64,Yankee Stadium,,,,,,,,,,,
