rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
1,592450,Aaron Judge,NYY,COL,2026-09-09T23:05:00Z,Pre-Game,3,Tomoyuki Sugano,608372,R,72.5,Tier 2,Watch List,"Elite Power, Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot",90.3,70.1,55.7,96.6,50.0,12.0,50.0,,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,0,"Last 7 games: 5/25, 0 HR","same-side matchup; pitcher baseline 12.2% barrel, 28.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,22.49,57.78,94.49,105.7636,0.6275,0.3516,0.4254,76.34,66.51,41.06,34.34,27.8,0.3038,12.15,42.32,90.77,0.545,0.2399,29.58,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,43,0,76,Yankee Stadium,,,,,,,,,,,
2,682987,Spencer Jones,NYY,COL,2026-09-09T23:05:00Z,Pre-Game,5,Tomoyuki Sugano,608372,R,68.8,Tier 3,Watch List,"Strong Barrel, Pitcher Vulnerable, Platoon Edge",67.0,70.1,55.7,86.4,80.0,62.4,50.0,,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 12.2% barrel, 28.8 HR allowed",EV profile; pitcher fly-ball pressure modest,15.8,55.5,94.1,104.2649,0.438,0.204,0.324,77.2,72.9,32.5,35.0,9.0,0.198,12.15,42.32,90.77,0.545,0.2399,29.58,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,43,0,76,Yankee Stadium,,,,,,,,,,,
3,700250,Ben Rice,NYY,COL,2026-09-09T23:05:00Z,Pre-Game,1,Tomoyuki Sugano,608372,R,68.2,Tier 3,Watch List,"Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge",63.9,70.1,55.7,93.2,80.0,50.3,50.0,,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"platoon edge; pitcher baseline 12.2% barrel, 28.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.63,50.85,92.39,102.5453,0.5229,0.2527,0.3805,72.91,27.94,45.1,30.67,33.0,0.258,12.15,42.32,90.77,0.545,0.2399,29.58,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,43,0,76,Yankee Stadium,,,,,,,,,,,
4,624413,Pete Alonso,BAL,CLE,2026-09-09T22:35:00Z,Warmup,2,Foster Griffin,656492,L,67.0,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",72.6,42.6,65.1,100.0,78.0,56.2,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.9% barrel, 23.0 HR allowed",EV profile; pitcher fly-ball pressure modest,15.47,56.15,93.92,104.2416,0.5524,0.2717,0.3916,74.78,48.79,36.36,30.39,35.2,0.2373,8.9,37.3,88.2,0.417,0.16,25.5,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.2840&lon=-76.6217,61,0,78,Oriole Park at Camden Yards,,,,,,,,,,,
5,808959,Munetaka Murakami,CWS,PIT,2026-09-09T23:40:00Z,Pre-Game,3,Lake Bachar,669199,R,65.8,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",75.7,43.8,63.5,96.6,80.0,18.3,50.0,,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,29,1,"Last 7 games: 3/29, 1 HR","platoon edge; pitcher baseline 9.2% barrel, 12.1 HR allowed",lift-pull EV profile; pitcher allows elevated contact,18.9,57.3,93.9,104.3644,0.456,0.254,0.344,74.8,50.7,44.9,38.8,30.0,0.264,9.16,36.39,89.32,0.3822,0.1752,32.55,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,50,1,80,Rate Field,,,,,,,,,,,
6,695600,Carter Jensen,KC,AZ,2026-09-09T23:40:00Z,Pre-Game,1,Zac Gallen,668678,R,65.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",58.7,62.1,44.7,93.2,80.0,88.9,50.0,,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.6% barrel, 21.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.01,49.06,92.6,103.009,0.4636,0.2144,0.3483,74.1,38.94,41.07,30.98,16.3,0.222,10.61,44.19,90.59,0.5012,0.2088,27.99,In From RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0517&lon=-94.4803,41,0,95,Kauffman Stadium,,,,,,,,,,,
7,571970,Max Muncy,LAD,KC,2026-09-10T02:10:00Z,Pre-Game,4,Rhett Lowder,695076,R,64.0,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",55.9,51.3,75.1,94.9,80.0,27.0,66.5,100.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,20,0,"Last 7 games: 6/20, 0 HR","platoon edge; pitcher baseline 9.5% barrel, 16.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.18,47.93,90.67,101.3337,0.4767,0.2359,0.3572,71.31,14.48,52.06,35.44,23.9,0.2354,9.5,38.3,90.0,0.458,0.19,28.8,Out To RF,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,,,103,UNIQLO Field at Dodger Stadium,,19.2,0.333,92,4,39,57.1,19,8.85,4,Dodger +19; elite sheet line vs Cameron LHH split
8,665833,Oneil Cruz,PIT,CWS,2026-09-09T23:40:00Z,Pre-Game,5,Davis Martin,663436,R,63.8,Tier 3,Watch List,"Strong Barrel, Platoon Edge",71.2,44.1,63.5,86.4,80.0,33.9,50.0,,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,0,Contact streak: 9/26 over last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 14.4 HR allowed",EV profile; pitcher fly-ball pressure modest,17.23,55.83,95.38,106.7936,0.4607,0.2224,0.3436,78.24,76.1,40.16,23.66,17.9,0.1976,7.49,44.18,90.28,0.4286,0.1573,23.62,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,50,1,80,Rate Field,,,,,,,,,,,
9,665742,Juan Soto,NYM,MIA,2026-09-09T22:40:00Z,Warmup,2,Janson Junk,676083,R,63.7,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",71.4,41.7,45.5,100.0,80.0,54.9,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.4% barrel, 10.8 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.54,50.33,92.89,103.1259,0.5933,0.3,0.422,72.69,31.84,38.9,32.26,29.7,0.2585,7.38,42.12,90.55,0.4215,0.1571,23.08,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,81,6,83,loanDepot park,,,,,,,,,,,
10,656941,Kyle Schwarber,PHI,STL,2026-09-09T22:40:00Z,Warmup,1,Hunter Brown,686613,R,63.3,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",75.8,22.3,66.3,93.2,80.0,71.6,47.5,68.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.2% barrel, 12.1 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,18.07,52.67,92.97,104.1822,0.5278,0.2833,0.3786,77.23,75.7,54.84,32.83,46.9,0.2964,6.18,35.49,86.03,0.3313,0.1248,23.09,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,55,0,76,Citizens Bank Park,,14.1,0.216,94,9,139,25,6,4.88,2,Power volume; less clean pitcher split than Harper
