rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
1,670541,Yordan Alvarez,HOU,CWS,2026-07-25T23:10:00Z,Scheduled,2,Sean Burke,680732,R,71.2,Tier 2,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",85.5,41.8,49.5,95.5,80.0,100.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.3% barrel, 16.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,17.44,53.18,94.63,105.1877,0.6673,0.3462,0.4511,76.1,62.09,41.86,37.15,25.6,0.2746,8.33,37.59,88.97,0.3926,0.1613,30.63,112 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,57,0,73,Rate Field,
2,699013,Esmerlyn Valdez,PIT,CHC,2026-07-25T22:40:00Z,Scheduled,4,Shota Imanaga,684007,L,69.7,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",83.9,52.4,44.3,90.4,78.0,63.1,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.4% barrel, 24.7 HR allowed",EV profile; pitcher allows elevated contact,28.4,55.2,93.1,104.5504,0.541,0.321,0.363,75.0,51.8,31.3,43.3,13.0,0.41,10.41,38.53,88.81,0.4235,0.1905,32.99,69 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,70,5,73,PNC Park,
3,656941,Kyle Schwarber,PHI,NYY,2026-07-25T22:05:00Z,Scheduled,2,Ryan Weathers,677960,L,65.9,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",79.6,52.1,53.8,95.5,50.0,24.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,1,"Last 7 games: 4/25, 1 HR","same-side matchup; pitcher baseline 10.0% barrel, 14.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,19.26,54.49,93.6,104.5373,0.5264,0.2861,0.3779,77.16,75.7,54.56,34.58,39.9,0.3062,10.02,42.27,89.74,0.4383,0.1883,26.95,112 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,57,0,76,Citizens Bank Park,
4,695578,James Wood,WSH,AZ,2026-07-25T20:05:00Z,Scheduled,1,Mitch Bratt,683352,L,64.4,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",83.6,50.5,50.2,88.7,50.0,6.2,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,31,0,"Last 7 games: 5/31, 0 HR","same-side matchup; pitcher baseline 10.8% barrel, 3.0 HR allowed",EV profile; pitcher allows elevated contact,20.25,58.05,94.86,106.3337,0.5665,0.2946,0.4044,76.63,66.69,30.75,26.34,28.9,0.2596,10.8,37.8,87.9,0.451,0.206,35.1,103 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,48,0,77,Nationals Park,
5,805811,Bryce Eldridge,SF,LAA,2026-07-25T20:05:00Z,Scheduled,2,Ryan Johnson,696270,R,64.3,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",74.0,39.4,47.8,95.5,80.0,53.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.1% barrel, 8.2 HR allowed",lift-pull EV profile; pitcher allows elevated contact,16.74,59.35,93.5,103.6185,0.5023,0.2652,0.3685,73.11,29.49,41.21,38.03,7.0,0.1658,8.08,35.86,87.26,0.4248,0.1784,33.46,286 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,68,Oracle Park,
6,681715,Heriberto Hernandez,MIA,SD,2026-07-25T20:10:00Z,Scheduled,2,Randy Vásquez,681190,R,63.5,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",59.4,68.2,47.5,95.5,50.0,52.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,1,Contact streak: 10/29 over last 7 games,"same-side matchup; pitcher baseline 11.9% barrel, 14.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.89,49.88,91.81,102.0925,0.4945,0.2362,0.3571,74.45,48.18,45.14,32.16,12.8,0.2203,11.88,44.76,91.06,0.5258,0.2322,29.37,83 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,76,3,85,loanDepot park,
7,669065,Kyle Stowers,MIA,SD,2026-07-25T20:10:00Z,Scheduled,3,Randy Vásquez,681190,R,62.9,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",58.3,68.2,47.5,92.1,80.0,2.7,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,29,0,"Last 7 games: 4/29, 0 HR","platoon edge; pitcher baseline 11.9% barrel, 14.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.5,53.54,91.45,103.1276,0.4502,0.2118,0.3344,75.14,53.17,46.76,30.03,15.9,0.2161,11.88,44.76,91.06,0.5258,0.2322,29.37,83 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,76,3,85,loanDepot park,
8,545361,Mike Trout,LAA,SF,2026-07-25T20:05:00Z,Scheduled,2,Robbie Ray,592662,L,62.7,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",68.1,50.7,47.8,95.5,78.0,9.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,0,"Last 7 games: 4/22, 0 HR","platoon edge; pitcher baseline 9.4% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,18.11,48.81,90.69,103.4348,0.5153,0.2649,0.3881,74.77,49.69,39.66,32.4,20.4,0.2182,9.39,40.29,89.74,0.4116,0.1786,35.48,286 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,68,Oracle Park,
9,621439,Byron Buxton,MIN,ATH,2026-07-25T23:10:00Z,Scheduled,2,Mason Barnett,686930,R,62.6,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",69.7,50.9,55.6,95.5,50.0,22.9,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,22,0,"Last 7 games: 6/22, 0 HR","same-side matchup; pitcher baseline 10.6% barrel, 4.4 HR allowed",fly-ball profile; pitcher allows elevated contact,17.98,49.81,91.38,102.4552,0.5175,0.2653,0.3521,74.44,43.57,48.31,35.19,28.0,0.2898,10.59,43.69,88.92,0.4256,0.1789,32.67,196 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,65,0,78,Target Field,
10,686948,Drake Baldwin,ATL,BAL,2026-07-25T23:05:00Z,Scheduled,1,Brandon Young,687064,R,62.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",59.9,40.7,53.6,88.7,80.0,95.9,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,28,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 7.3% barrel, 9.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.01,50.16,91.56,102.4375,0.5108,0.2332,0.3761,75.02,53.39,32.22,24.97,19.7,0.2076,7.33,42.2,89.4,0.4117,0.1609,27.29,128 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.2840&lon=-76.6217,51,0,76,Oriole Park at Camden Yards,
11,687952,Christian Encarnacion-Strand,BAL,ATL,2026-07-25T23:05:00Z,Scheduled,7,Bryce Elder,693821,R,61.3,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Hot Hitter/Streak",78.2,40.6,53.6,59.8,50.0,97.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,5,8,20,3,Hot streak: 3 HR in last 5 games,"same-side matchup; pitcher baseline 6.5% barrel, 19.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,19.15,46.17,91.05,102.4943,0.6306,0.3711,0.3751,73.74,36.97,38.81,33.71,3.9,0.4007,6.54,41.07,90.0,0.4081,0.1561,26.36,128 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.2840&lon=-76.6217,51,0,76,Oriole Park at Camden Yards,
12,665953,Andres Chaparro,WSH,AZ,2026-07-25T20:05:00Z,Scheduled,3,Mitch Bratt,683352,L,61.2,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",51.3,50.5,50.2,92.1,78.0,95.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,18,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.8% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,13.13,46.34,89.5,101.41,0.4482,0.2114,0.3448,74.21,42.58,49.01,28.4,3.1,0.1852,10.8,37.8,87.9,0.451,0.206,35.1,103 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,48,0,77,Nationals Park,
13,696100,Hunter Goodman,COL,MIL,2026-07-25T23:10:00Z,Scheduled,4,Robert Gasser,688107,L,61.2,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",61.6,37.5,51.1,90.4,78.0,91.0,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,16.05,46.34,90.94,102.9537,0.4814,0.2399,0.3366,75.1,50.89,48.7,31.57,31.0,0.2854,8.37,34.95,88.34,0.3911,0.1677,28.78,150 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,52,0,74,American Family Field,
14,621566,Matt Olson,ATL,BAL,2026-07-25T23:05:00Z,Scheduled,3,Brandon Young,687064,R,61.1,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",64.6,40.7,53.6,92.1,80.0,37.8,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","platoon edge; pitcher baseline 7.3% barrel, 9.9 HR allowed",EV profile; pitcher fly-ball pressure modest,14.05,51.2,92.81,103.8512,0.5032,0.2545,0.3586,74.6,48.23,37.02,32.36,27.6,0.2477,7.33,42.2,89.4,0.4117,0.1609,27.29,128 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.2840&lon=-76.6217,51,0,76,Oriole Park at Camden Yards,
15,808959,Munetaka Murakami,CWS,HOU,2026-07-25T23:10:00Z,Scheduled,2,Hunter Brown,686613,R,60.2,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",81.0,20.0,49.5,95.5,80.0,14.6,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,0,"Last 7 games: 5/23, 0 HR","platoon edge; pitcher baseline 5.9% barrel, 8.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,19.4,58.3,93.9,104.658,0.498,0.285,0.368,75.3,55.7,43.9,40.3,20.0,0.29,5.9,36.4,85.61,0.3306,0.1248,21.41,112 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,57,0,73,Rate Field,
16,700250,Ben Rice,NYY,PHI,2026-07-25T22:05:00Z,Scheduled,2,,,,59.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",65.4,41.2,53.8,95.5,60.0,32.5,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",EV profile; pitcher fly-ball pressure modest,15.4,50.5,92.6,102.5336,0.5299,0.2562,0.3819,72.91,28.06,46.99,29.62,28.8,0.2902,,,,,,,112 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,57,0,76,Citizens Bank Park,
17,607043,Brandon Nimmo,TEX,SEA,2026-07-25T23:15:00Z,Scheduled,4,Bryan Woo,693433,R,59.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",52.8,41.2,64.1,90.4,80.0,55.9,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,1,Contact streak: 10/27 over last 7 games,"platoon edge; pitcher baseline 7.6% barrel, 16.2 HR allowed",EV profile; pitcher fly-ball pressure modest,11.18,51.25,92.18,102.2895,0.4827,0.2027,0.3581,72.44,27.76,31.84,26.68,14.5,0.1663,7.63,42.43,89.45,0.3793,0.1492,28.62,168 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7473&lon=-97.0842,46,0,94,Globe Life Field,
