rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
11,664034,Ty France,SD,SF,2026-08-01T01:45:00Z,Pre-Game,4,Carson Whisenhunt,687931,L,58.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",45.9,58.0,44.6,94.9,78.0,50.3,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"platoon edge; pitcher baseline 9.8% barrel, 3.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.22,48.05,91.53,101.4655,0.439,0.1856,0.3301,71.77,18.48,36.01,24.48,13.3,0.2066,9.84,43.49,89.32,0.5023,0.2354,35.71,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,79,0,77,Petco Park,
12,701678,Hao-Yu Lee,DET,ATH,2026-08-01T01:40:00Z,Pre-Game,5,Jeffrey Springs,605488,L,56.7,Longshot,Watch List,"Good Environment, Platoon Edge",34.8,49.1,74.4,86.4,78.0,63.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,16,1,Contact streak: 7/16 over last 7 games,"platoon edge; pitcher baseline 9.2% barrel, 27.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.4,39.1,89.1,99.6809,0.392,0.159,0.289,71.0,19.0,29.0,28.3,6.0,0.163,9.22,36.25,88.23,0.4492,0.1967,32.86,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,23,0,98,Sutter Health Park,
13,701538,Jackson Merrill,SD,SF,2026-08-01T01:45:00Z,Pre-Game,5,Carson Whisenhunt,687931,L,56.1,Longshot,Watch List,Strong Barrel,47.9,58.0,44.6,86.4,50.0,62.8,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,24,1,Contact streak: 10/24 over last 7 games,"same-side matchup; pitcher baseline 9.8% barrel, 3.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.46,45.49,89.84,100.5073,0.4592,0.2025,0.3295,72.88,27.12,37.77,28.87,15.3,0.1671,9.84,43.49,89.32,0.5023,0.2354,35.71,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,79,0,77,Petco Park,
14,571771,Enrique Hernández,LAD,BOS,2026-08-01T02:10:00Z,Pre-Game,8,Ranger Suarez,624133,L,56.1,Longshot,Watch List,"Strong Barrel, Platoon Edge",73.4,16.2,69.6,52.4,78.0,63.3,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,3,4,7,1,Contact streak: 4/7 over last 3 games,"platoon edge; pitcher baseline 5.2% barrel, 7.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,26.16,46.28,89.18,101.9223,0.6593,0.3641,0.4081,70.4,11.23,36.03,21.41,3.7,0.5494,5.15,31.66,86.22,0.3419,0.1075,22.77,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,59,0,82,UNIQLO Field at Dodger Stadium,
15,668930,Brice Turang,MIL,LAA,2026-08-01T01:38:00Z,Pre-Game,1,Ryan Johnson,696270,R,55.8,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",38.6,38.0,70.2,93.2,80.0,63.3,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,27,1,Contact streak: 12/27 over last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.21,43.83,90.75,100.5024,0.4381,0.1789,0.3434,70.18,12.43,27.72,23.78,15.9,0.1771,8.01,34.81,87.12,0.429,0.1721,31.99,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,0,84,Angel Stadium,
16,694192,Jackson Chourio,MIL,LAA,2026-08-01T01:38:00Z,Pre-Game,2,Ryan Johnson,696270,R,55.3,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot",49.1,38.0,70.2,100.0,50.0,19.5,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,32,0,"Last 7 games: 8/32, 0 HR","same-side matchup; pitcher baseline 8.0% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.73,44.33,91.05,101.8968,0.4477,0.1972,0.3224,74.32,44.59,31.22,27.38,15.4,0.1888,8.01,34.81,87.12,0.429,0.1721,31.99,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,0,84,Angel Stadium,
17,666176,Jo Adell,LAA,MIL,2026-08-01T01:38:00Z,Pre-Game,6,Shane Drohan,675660,L,55.1,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge",52.0,32.3,70.2,76.2,78.0,39.5,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,1,"Last 7 games: 6/23, 1 HR","platoon edge; pitcher baseline 8.2% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.28,45.52,90.3,102.648,0.4776,0.2162,0.3391,77.39,71.48,37.37,27.63,22.3,0.186,8.2,37.6,88.2,0.348,0.121,28.6,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,0,84,Angel Stadium,
18,665019,Kody Clemens,MIN,SEA,2026-08-01T02:10:00Z,Pre-Game,3,Bryce Miller,682243,R,55.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",53.6,37.2,37.4,96.6,80.0,41.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,1,"Last 7 games: 8/29, 1 HR","platoon edge; pitcher baseline 7.5% barrel, 12.8 HR allowed",lift-pull EV profile; pitcher allows elevated contact,12.35,47.25,92.27,101.572,0.4552,0.2069,0.331,72.06,14.28,45.31,33.18,19.0,0.2406,7.51,36.21,88.69,0.3804,0.1547,32.07,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,78,T-Mobile Park,
19,687263,Zach Neto,LAA,MIL,2026-08-01T01:38:00Z,Pre-Game,1,Shane Drohan,675660,L,54.7,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",49.0,32.3,70.2,93.2,78.0,4.2,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,0,"Last 7 games: 4/27, 0 HR","platoon edge; pitcher baseline 8.2% barrel, 6.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.02,42.05,89.81,100.2401,0.432,0.2139,0.3202,71.19,13.34,46.92,35.38,21.1,0.2058,8.2,37.6,88.2,0.348,0.121,28.6,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,0,84,Angel Stadium,
20,592885,Christian Yelich,MIL,LAA,2026-08-01T01:38:00Z,Pre-Game,3,Ryan Johnson,696270,R,54.4,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",37.0,38.0,70.2,96.6,80.0,36.5,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,1,"Last 7 games: 7/29, 1 HR","platoon edge; pitcher baseline 8.0% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.46,42.9,89.36,100.8977,0.3949,0.1653,0.3132,73.16,31.97,33.68,20.0,13.6,0.1607,8.01,34.81,87.12,0.429,0.1721,31.99,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,0,84,Angel Stadium,
21,663728,Cal Raleigh,SEA,MIN,2026-08-01T02:10:00Z,Pre-Game,6,Zebby Matthews,805673,R,54.1,Longshot,Watch List,"Strong Barrel, Platoon Edge",51.9,52.9,37.4,76.2,75.0,25.3,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,1,"Last 7 games: 4/24, 1 HR","switch hitter; pitcher baseline 11.4% barrel, 14.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,14.04,38.33,89.27,100.3255,0.4147,0.2222,0.3136,75.06,53.79,53.87,41.87,25.7,0.2013,11.37,37.96,89.69,0.4505,0.1921,28.01,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,78,T-Mobile Park,
22,650402,Gleyber Torres,DET,ATH,2026-08-01T01:40:00Z,Pre-Game,2,Jeffrey Springs,605488,L,54.0,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",25.8,49.1,74.4,100.0,78.0,30.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,1,"Last 7 games: 5/25, 1 HR","platoon edge; pitcher baseline 9.2% barrel, 27.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.71,34.24,87.06,97.6189,0.4025,0.1475,0.342,68.56,5.33,23.26,28.36,8.3,0.1247,9.22,36.25,88.23,0.4492,0.1967,32.86,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,23,0,98,Sutter Health Park,
23,624585,Jorge Soler,LAA,MIL,2026-08-01T01:38:00Z,Pre-Game,4,Shane Drohan,675660,L,53.6,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",41.3,32.3,70.2,94.9,78.0,28.1,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,1,"Last 7 games: 5/27, 1 HR","platoon edge; pitcher baseline 8.2% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.61,42.98,89.0,101.7577,0.3744,0.1669,0.2975,74.7,48.44,50.42,25.8,12.0,0.172,8.2,37.6,88.2,0.348,0.121,28.6,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,0,84,Angel Stadium,
24,668227,Randy Arozarena,SEA,MIN,2026-08-01T02:10:00Z,Pre-Game,2,Zebby Matthews,805673,R,53.5,Longshot,Watch List,Premium Lineup Spot,39.9,54.4,37.4,100.0,50.0,63.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,30,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 11.4% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.05,44.79,91.09,101.0055,0.4219,0.1683,0.3438,71.32,24.73,33.14,22.77,17.2,0.174,11.37,37.96,89.69,0.4505,0.1921,28.01,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,78,T-Mobile Park,
25,669003,Garrett Mitchell,MIL,LAA,2026-08-01T01:38:00Z,Pre-Game,6,Ryan Johnson,696270,R,53.4,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge",48.1,38.0,70.2,76.2,80.0,0.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,22,0,"Last 7 games: 1/22, 0 HR","platoon edge; pitcher baseline 8.0% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.6,47.1,91.87,103.3324,0.4173,0.168,0.3321,77.01,75.83,33.44,18.46,5.6,0.1447,8.01,34.81,87.12,0.429,0.1721,31.99,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,0,84,Angel Stadium,
26,805811,Bryce Eldridge,SF,SD,2026-08-01T01:45:00Z,Pre-Game,3,Bradgley Rodriguez,699134,R,53.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",71.4,5.4,44.6,96.6,80.0,23.4,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,1,"Last 7 games: 4/26, 1 HR","platoon edge; pitcher baseline 1.6% barrel, 1.4 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,16.46,57.95,93.43,103.4386,0.4841,0.2547,0.3601,73.07,28.29,41.35,37.47,7.7,0.1602,1.61,29.41,85.87,0.2464,0.0651,17.36,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,79,0,77,Petco Park,
27,677594,Julio Rodríguez,SEA,MIN,2026-08-01T02:10:00Z,Pre-Game,4,Zebby Matthews,805673,R,53.1,Longshot,Watch List,Premium Lineup Spot,46.6,54.4,37.4,94.9,50.0,26.2,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,29,1,"Last 7 games: 5/29, 1 HR","same-side matchup; pitcher baseline 11.4% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.1,44.5,90.54,102.8068,0.4706,0.1992,0.3454,76.61,66.57,37.93,26.61,20.8,0.1769,11.37,37.96,89.69,0.4505,0.1921,28.01,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,39,0,78,T-Mobile Park,
28,805808,Kevin McGonigle,DET,ATH,2026-08-01T01:40:00Z,Pre-Game,1,Jeffrey Springs,605488,L,52.8,Longshot,Watch List,"Good Environment, Premium Lineup Spot",32.6,49.1,74.4,93.2,50.0,30.4,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,31,0,Contact streak: 10/31 over last 7 games,"same-side matchup; pitcher baseline 9.2% barrel, 27.3 HR allowed",fly-ball profile; pitcher allows elevated contact,7.2,37.0,88.0,98.3194,0.434,0.166,0.357,71.3,17.6,37.2,35.4,9.0,0.132,9.22,36.25,88.23,0.4492,0.1967,32.86,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,23,0,98,Sutter Health Park,
29,691016,Tyler Soderstrom,ATH,DET,2026-08-01T01:40:00Z,Pre-Game,4,Tyler Holton,663947,L,52.0,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot",44.1,29.7,74.4,94.9,50.0,28.1,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,1,"Last 7 games: 5/27, 1 HR","same-side matchup; pitcher baseline 6.7% barrel, 8.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.07,46.02,90.62,101.9505,0.4269,0.1729,0.3347,74.25,41.97,35.93,25.88,19.4,0.2134,6.66,38.82,88.05,0.3888,0.1304,19.74,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,23,0,98,Sutter Health Park,
